LapNumber,Driver,Team,LapTime,Position,IsPersonalBest,Compound,TyreLife,Sector1Time,Sector2Time,Sector3Time
29.0,HAM,Mercedes,0 days 00:01:47.429000,4.0,False,HARD,3.0,0 days 00:00:31.059000,0 days 00:00:47.387000,0 days 00:00:28.983000
30.0,HAM,Mercedes,0 days 00:01:47.031000,3.0,True,HARD,4.0,0 days 00:00:31.176000,0 days 00:00:46.961000,0 days 00:00:28.894000
31.0,HAM,Mercedes,0 days 00:01:47.182000,2.0,False,HARD,5.0,0 days 00:00:31.181000,0 days 00:00:47.047000,0 days 00:00:28.954000
32.0,HAM,Mercedes,0 days 00:01:47.003000,2.0,True,HARD,6.0,0 days 00:00:31.156000,0 days 00:00:46.903000,0 days 00:00:28.944000
33.0,HAM,Mercedes,0 days 00:01:46.653000,2.0,True,HARD,7.0,0 days 00:00:31.053000,0 days 00:00:46.607000,0 days 00:00:28.993000
34.0,HAM,Mercedes,0 days 00:01:46.856000,2.0,False,HARD,8.0,0 days 00:00:30.993000,0 days 00:00:46.933000,0 days 00:00:28.930000
35.0,HAM,Mercedes,0 days 00:01:46.729000,2.0,False,HARD,9.0,0 days 00:00:31.062000,0 days 00:00:46.667000,0 days 00:00:29
36.0,HAM,Mercedes,0 days 00:01:46.931000,2.0,False,HARD,10.0,0 days 00:00:30.984000,0 days 00:00:46.986000,0 days 00:00:28.961000
37.0,HAM,Mercedes,0 days 00:01:47.042000,2.0,False,HARD,11.0,0 days 00:00:30.997000,0 days 00:00:46.996000,0 days 00:00:29.049000
38.0,HAM,Mercedes,0 days 00:01:46.747000,2.0,False,HARD,12.0,0 days 00:00:30.939000,0 days 00:00:46.849000,0 days 00:00:28.959000
39.0,HAM,Mercedes,0 days 00:01:47.054000,2.0,False,HARD,13.0,0 days 00:00:30.962000,0 days 00:00:47.145000,0 days 00:00:28.947000
40.0,HAM,Mercedes,0 days 00:01:47.125000,2.0,False,HARD,14.0,0 days 00:00:30.948000,0 days 00:00:47.225000,0 days 00:00:28.952000
41.0,HAM,Mercedes,0 days 00:01:47.622000,2.0,False,HARD,15.0,0 days 00:00:30.715000,0 days 00:00:47.811000,0 days 00:00:29.096000
42.0,HAM,Mercedes,0 days 00:01:47.387000,2.0,False,HARD,16.0,0 days 00:00:30.637000,0 days 00:00:47.833000,0 days 00:00:28.917000
43.0,HAM,Mercedes,0 days 00:01:47.388000,2.0,False,HARD,17.0,0 days 00:00:30.872000,0 days 00:00:47.610000,0 days 00:00:28.906000
44.0,HAM,Mercedes,0 days 00:01:47.034000,2.0,False,HARD,18.0,0 days 00:00:30.734000,0 days 00:00:47.380000,0 days 00:00:28.920000
1.0,PIA,McLaren,0 days 00:01:54.248000,4.0,False,MEDIUM,1.0,,0 days 00:00:50.480000,0 days 00:00:29.643000
2.0,PIA,McLaren,0 days 00:01:50.164000,4.0,True,MEDIUM,2.0,0 days 00:00:31.056000,0 days 00:00:49.480000,0 days 00:00:29.628000
3.0,PIA,McLaren,0 days 00:01:49.971000,4.0,True,MEDIUM,3.0,0 days 00:00:30.988000,0 days 00:00:49.611000,0 days 00:00:29.372000
4.0,PIA,McLaren,0 days 00:01:49.847000,4.0,True,MEDIUM,4.0,0 days 00:00:30.979000,0 days 00:00:49.556000,0 days 00:00:29.312000
5.0,PIA,McLaren,0 days 00:01:50.085000,4.0,False,MEDIUM,5.0,0 days 00:00:30.860000,0 days 00:00:49.788000,0 days 00:00:29.437000
6.0,PIA,McLaren,0 days 00:01:49.963000,4.0,False,MEDIUM,6.0,0 days 00:00:30.986000,0 days 00:00:49.680000,0 days 00:00:29.297000
7.0,PIA,McLaren,0 days 00:01:50.030000,4.0,False,MEDIUM,7.0,0 days 00:00:30.926000,0 days 00:00:49.646000,0 days 00:00:29.458000
8.0,PIA,McLaren,0 days 00:01:50.062000,4.0,False,MEDIUM,8.0,0 days 00:00:31.302000,0 days 00:00:49.339000,0 days 00:00:29.421000
9.0,PIA,McLaren,0 days 00:01:50.481000,4.0,False,MEDIUM,9.0,0 days 00:00:31.338000,0 days 00:00:49.752000,0 days 00:00:29.391000
10.0,PIA,McLaren,0 days 00:01:50.045000,4.0,False,MEDIUM,10.0,0 days 00:00:31.234000,0 days 00:00:49.389000,0 days 00:00:29.422000
11.0,PIA,McLaren,0 days 00:01:54.271000,6.0,False,MEDIUM,11.0,0 days 00:00:31.210000,0 days 00:00:49.435000,0 days 00:00:33.626000
12.0,PIA,McLaren,0 days 00:02:03.103000,7.0,False,HARD,1.0,0 days 00:00:44.535000,0 days 00:00:49.179000,0 days 00:00:29.389000
13.0,PIA,McLaren,0 days 00:01:47.565000,5.0,True,HARD,2.0,0 days 00:00:30.566000,0 days 00:00:48.099000,0 days 00:00:28.900000
14.0,PIA,McLaren,0 days 00:01:48.239000,5.0,False,HARD,3.0,0 days 00:00:31.012000,0 days 00:00:48.247000,0 days 00:00:28.980000
15.0,PIA,McLaren,0 days 00:01:48.070000,5.0,False,HARD,4.0,0 days 00:00:31.011000,0 days 00:00:48.059000,0 days 00:00:29
16.0,PIA,McLaren,0 days 00:01:48.355000,4.0,False,HARD,5.0,0 days 00:00:31.048000,0 days 00:00:48.215000,0 days 00:00:29.092000
17.0,PIA,McLaren,0 days 00:01:48.473000,4.0,False,HARD,6.0,0 days 00:00:31.172000,0 days 00:00:48.287000,0 days 00:00:29.014000
18.0,PIA,McLaren,0 days 00:01:48.153000,4.0,False,HARD,7.0,0 days 00:00:31.017000,0 days 00:00:48.004000,0 days 00:00:29.132000
19.0,PIA,McLaren,0 days 00:01:48.233000,4.0,False,HARD,8.0,0 days 00:00:31.061000,0 days 00:00:48.079000,0 days 00:00:29.093000
20.0,PIA,McLaren,0 days 00:01:48.175000,4.0,False,HARD,9.0,0 days 00:00:31.087000,0 days 00:00:48.008000,0 days 00:00:29.080000
21.0,PIA,McLaren,0 days 00:01:48.376000,3.0,False,HARD,10.0,0 days 00:00:31.130000,0 days 00:00:48.160000,0 days 00:00:29.086000
22.0,PIA,McLaren,0 days 00:01:48.179000,3.0,False,HARD,11.0,0 days 00:00:31.053000,0 days 00:00:48.062000,0 days 00:00:29.064000
23.0,PIA,McLaren,0 days 00:01:48.352000,3.0,False,HARD,12.0,0 days 00:00:31.075000,0 days 00:00:47.948000,0 days 00:00:29.329000
24.0,PIA,McLaren,0 days 00:01:48.163000,3.0,False,HARD,13.0,0 days 00:00:31.249000,0 days 00:00:48.014000,0 days 00:00:28.900000
25.0,PIA,McLaren,0 days 00:01:47.980000,2.0,False,HARD,14.0,0 days 00:00:31.138000,0 days 00:00:48.023000,0 days 00:00:28.819000
26.0,PIA,McLaren,0 days 00:01:47.519000,2.0,True,HARD,15.0,0 days 00:00:31.071000,0 days 00:00:47.568000,0 days 00:00:28.880000
27.0,PIA,McLaren,0 days 00:01:47.024000,1.0,True,HARD,16.0,0 days 00:00:31.092000,0 days 00:00:47.160000,0 days 00:00:28.772000
28.0,PIA,McLaren,0 days 00:01:47.609000,1.0,False,HARD,17.0,0 days 00:00:31.070000,0 days 00:00:47.484000,0 days 00:00:29.055000
29.0,PIA,McLaren,0 days 00:01:47.653000,1.0,False,HARD,18.0,0 days 00:00:31.154000,0 days 00:00:47.555000,0 days 00:00:28.944000
30.0,PIA,McLaren,0 days 00:01:51.738000,1.0,False,HARD,19.0,0 days 00:00:31.076000,0 days 00:00:47.492000,0 days 00:00:33.170000
31.0,PIA,McLaren,0 days 00:02:01.424000,4.0,False,HARD,1.0,0 days 00:00:46.496000,0 days 00:00:46.509000,0 days 00:00:28.419000
32.0,PIA,McLaren,0 days 00:01:45.840000,4.0,True,HARD,2.0,0 days 00:00:30.790000,0 days 00:00:46.432000,0 days 00:00:28.618000
33.0,PIA,McLaren,0 days 00:01:46.265000,4.0,False,HARD,3.0,0 days 00:00:30.640000,0 days 00:00:46.748000,0 days 00:00:28.877000
34.0,PIA,McLaren,0 days 00:01:46.528000,4.0,False,HARD,4.0,0 days 00:00:30.627000,0 days 00:00:47.170000,0 days 00:00:28.731000
35.0,PIA,McLaren,0 days 00:01:48.312000,4.0,False,HARD,5.0,0 days 00:00:30.406000,0 days 00:00:48.564000,0 days 00:00:29.342000
36.0,PIA,McLaren,0 days 00:01:47.179000,3.0,False,HARD,6.0,0 days 00:00:30.425000,0 days 00:00:47.785000,0 days 00:00:28.969000
37.0,PIA,McLaren,0 days 00:01:47.136000,3.0,False,HARD,7.0,0 days 00:00:30.877000,0 days 00:00:47.259000,0 days 00:00:29
38.0,PIA,McLaren,0 days 00:01:46.648000,3.0,False,HARD,8.0,0 days 00:00:30.932000,0 days 00:00:46.919000,0 days 00:00:28.797000
39.0,PIA,McLaren,0 days 00:01:46.445000,3.0,False,HARD,9.0,0 days 00:00:30.851000,0 days 00:00:46.821000,0 days 00:00:28.773000
40.0,PIA,McLaren,0 days 00:01:46.409000,3.0,False,HARD,10.0,0 days 00:00:30.786000,0 days 00:00:46.938000,0 days 00:00:28.685000
41.0,PIA,McLaren,0 days 00:01:46.390000,3.0,False,HARD,11.0,0 days 00:00:30.746000,0 days 00:00:46.750000,0 days 00:00:28.894000
42.0,PIA,McLaren,0 days 00:01:46.262000,3.0,False,HARD,12.0,0 days 00:00:30.761000,0 days 00:00:46.839000,0 days 00:00:28.662000
43.0,PIA,McLaren,0 days 00:01:46.621000,3.0,False,HARD,13.0,0 days 00:00:30.673000,0 days 00:00:47.209000,0 days 00:00:28.739000
44.0,PIA,McLaren,0 days 00:01:46.628000,3.0,False,HARD,14.0,0 days 00:00:30.498000,0 days 00:00:47.424000,0 days 00:00:28.706000
1.0,LEC,Ferrari,0 days 00:01:51.912000,1.0,False,MEDIUM,1.0,,0 days 00:00:48.663000,0 days 00:00:29.571000
2.0,LEC,Ferrari,0 days 00:01:50.240000,1.0,True,MEDIUM,2.0,0 days 00:00:31.831000,0 days 00:00:48.675000,0 days 00:00:29.734000
3.0,LEC,Ferrari,0 days 00:01:50.519000,2.0,False,MEDIUM,3.0,0 days 00:00:31.833000,0 days 00:00:49.132000,0 days 00:00:29.554000
4.0,LEC,Ferrari,0 days 00:01:49.796000,2.0,True,MEDIUM,4.0,0 days 00:00:31.592000,0 days 00:00:48.778000,0 days 00:00:29.426000
5.0,LEC,Ferrari,0 days 00:01:49.494000,2.0,True,MEDIUM,5.0,0 days 00:00:31.394000,0 days 00:00:48.729000,0 days 00:00:29.371000
6.0,LEC,Ferrari,0 days 00:01:49.658000,2.0,False,MEDIUM,6.0,0 days 00:00:31.602000,0 days 00:00:48.685000,0 days 00:00:29.371000
7.0,LEC,Ferrari,0 days 00:01:49.798000,2.0,False,MEDIUM,7.0,0 days 00:00:31.739000,0 days 00:00:48.530000,0 days 00:00:29.529000
8.0,LEC,Ferrari,0 days 00:01:49.549000,2.0,False,MEDIUM,8.0,0 days 00:00:31.537000,0 days 00:00:48.569000,0 days 00:00:29.443000
9.0,LEC,Ferrari,0 days 00:01:50.096000,2.0,False,MEDIUM,9.0,0 days 00:00:31.491000,0 days 00:00:49.103000,0 days 00:00:29.502000
10.0,LEC,Ferrari,0 days 00:01:49.963000,2.0,False,MEDIUM,10.0,0 days 00:00:31.500000,0 days 00:00:48.967000,0 days 00:00:29.496000
11.0,LEC,Ferrari,0 days 00:01:49.967000,1.0,False,MEDIUM,11.0,0 days 00:00:31.446000,0 days 00:00:49.036000,0 days 00:00:29.485000
12.0,LEC,Ferrari,0 days 00:01:54.091000,1.0,False,MEDIUM,12.0,0 days 00:00:31.591000,0 days 00:00:48.648000,0 days 00:00:33.852000
13.0,LEC,Ferrari,0 days 00:02:02.667000,4.0,False,HARD,1.0,0 days 00:00:45.762000,0 days 00:00:47.743000,0 days 00:00:29.162000
14.0,LEC,Ferrari,0 days 00:01:48.227000,4.0,True,HARD,2.0,0 days 00:00:31.152000,0 days 00:00:47.939000,0 days 00:00:29.136000
15.0,LEC,Ferrari,0 days 00:01:48.021000,4.0,True,HARD,3.0,0 days 00:00:31.200000,0 days 00:00:47.637000,0 days 00:00:29.184000
16.0,LEC,Ferrari,0 days 00:01:47.982000,3.0,True,HARD,4.0,0 days 00:00:31.302000,0 days 00:00:47.552000,0 days 00:00:29.128000
17.0,LEC,Ferrari,0 days 00:01:47.981000,3.0,True,HARD,5.0,0 days 00:00:31.330000,0 days 00:00:47.612000,0 days 00:00:29.039000
18.0,LEC,Ferrari,0 days 00:01:47.971000,3.0,True,HARD,6.0,0 days 00:00:31.109000,0 days 00:00:47.724000,0 days 00:00:29.138000
19.0,LEC,Ferrari,0 days 00:01:48.346000,3.0,False,HARD,7.0,0 days 00:00:31.276000,0 days 00:00:47.910000,0 days 00:00:29.160000
20.0,LEC,Ferrari,0 days 00:01:48.279000,2.0,False,HARD,8.0,0 days 00:00:31.248000,0 days 00:00:47.886000,0 days 00:00:29.145000
21.0,LEC,Ferrari,0 days 00:01:48.380000,2.0,False,HARD,9.0,0 days 00:00:31.329000,0 days 00:00:47.841000,0 days 00:00:29.210000
22.0,LEC,Ferrari,0 days 00:01:48.356000,2.0,False,HARD,10.0,0 days 00:00:31.272000,0 days 00:00:47.988000,0 days 00:00:29.096000
23.0,LEC,Ferrari,0 days 00:01:48.449000,2.0,False,HARD,11.0,0 days 00:00:31.289000,0 days 00:00:47.995000,0 days 00:00:29.165000
24.0,LEC,Ferrari,0 days 00:01:48.444000,2.0,False,HARD,12.0,0 days 00:00:31.377000,0 days 00:00:47.965000,0 days 00:00:29.102000
25.0,LEC,Ferrari,0 days 00:01:52.358000,3.0,False,HARD,13.0,0 days 00:00:31.305000,0 days 00:00:47.660000,0 days 00:00:33.393000
26.0,LEC,Ferrari,0 days 00:02:01.972000,7.0,False,HARD,1.0,0 days 00:00:46.201000,0 days 00:00:46.740000,0 days 00:00:29.031000
27.0,LEC,Ferrari,0 days 00:01:47.034000,7.0,True,HARD,2.0,0 days 00:00:31.115000,0 days 00:00:46.996000,0 days 00:00:28.923000
28.0,LEC,Ferrari,0 days 00:01:47.039000,6.0,False,HARD,3.0,0 days 00:00:31.157000,0 days 00:00:47.005000,0 days 00:00:28.877000
29.0,LEC,Ferrari,0 days 00:01:47.517000,5.0,False,HARD,4.0,0 days 00:00:31.083000,0 days 00:00:47.393000,0 days 00:00:29.041000
30.0,LEC,Ferrari,0 days 00:01:47.311000,4.0,False,HARD,5.0,0 days 00:00:31.143000,0 days 00:00:47.250000,0 days 00:00:28.918000
31.0,LEC,Ferrari,0 days 00:01:47.018000,3.0,True,HARD,6.0,0 days 00:00:31.111000,0 days 00:00:47.084000,0 days 00:00:28.823000
32.0,LEC,Ferrari,0 days 00:01:47.064000,3.0,False,HARD,7.0,0 days 00:00:31.025000,0 days 00:00:47.077000,0 days 00:00:28.962000
33.0,LEC,Ferrari,0 days 00:01:47.013000,3.0,True,HARD,8.0,0 days 00:00:31.115000,0 days 00:00:46.850000,0 days 00:00:29.048000
34.0,LEC,Ferrari,0 days 00:01:47.023000,3.0,False,HARD,9.0,0 days 00:00:30.976000,0 days 00:00:47.041000,0 days 00:00:29.006000
35.0,LEC,Ferrari,0 days 00:01:48.321000,3.0,False,HARD,10.0,0 days 00:00:30.952000,0 days 00:00:48.172000,0 days 00:00:29.197000
36.0,LEC,Ferrari,0 days 00:01:49.289000,4.0,False,HARD,11.0,0 days 00:00:30.983000,0 days 00:00:49.263000,0 days 00:00:29.043000
37.0,LEC,Ferrari,0 days 00:01:47.601000,4.0,False,HARD,12.0,0 days 00:00:30.923000,0 days 00:00:47.658000,0 days 00:00:29.020000
38.0,LEC,Ferrari,0 days 00:01:47.142000,4.0,False,HARD,13.0,0 days 00:00:30.968000,0 days 00:00:47.255000,0 days 00:00:28.919000
39.0,LEC,Ferrari,0 days 00:01:47.539000,4.0,False,HARD,14.0,0 days 00:00:31.016000,0 days 00:00:47.509000,0 days 00:00:29.014000
40.0,LEC,Ferrari,0 days 00:01:47.354000,4.0,False,HARD,15.0,0 days 00:00:30.970000,0 days 00:00:47.295000,0 days 00:00:29.089000
41.0,LEC,Ferrari,0 days 00:01:47.460000,4.0,False,HARD,16.0,0 days 00:00:31,0 days 00:00:47.459000,0 days 00:00:29.001000
42.0,LEC,Ferrari,0 days 00:01:47.216000,4.0,False,HARD,17.0,0 days 00:00:31.007000,0 days 00:00:47.312000,0 days 00:00:28.897000
43.0,LEC,Ferrari,0 days 00:01:47.071000,4.0,False,HARD,18.0,0 days 00:00:31.061000,0 days 00:00:47.159000,0 days 00:00:28.851000
44.0,LEC,Ferrari,0 days 00:01:47.061000,4.0,False,HARD,19.0,0 days 00:00:30.976000,0 days 00:00:47.052000,0 days 00:00:29.033000
1.0,VER,Red Bull Racing,0 days 00:01:57.183000,9.0,False,MEDIUM,1.0,,0 days 00:00:52.573000,0 days 00:00:29.298000
2.0,VER,Red Bull Racing,0 days 00:01:49.828000,8.0,True,MEDIUM,2.0,0 days 00:00:30.820000,0 days 00:00:49.592000,0 days 00:00:29.416000
3.0,VER,Red Bull Racing,0 days 00:01:50.141000,8.0,False,MEDIUM,3.0,0 days 00:00:30.975000,0 days 00:00:49.693000,0 days 00:00:29.473000
4.0,VER,Red Bull Racing,0 days 00:01:50.055000,8.0,False,MEDIUM,4.0,0 days 00:00:31.020000,0 days 00:00:49.636000,0 days 00:00:29.399000
5.0,VER,Red Bull Racing,0 days 00:01:50.138000,8.0,False,MEDIUM,5.0,0 days 00:00:31.118000,0 days 00:00:49.599000,0 days 00:00:29.421000
6.0,VER,Red Bull Racing,0 days 00:01:50.073000,8.0,False,MEDIUM,6.0,0 days 00:00:30.920000,0 days 00:00:49.795000,0 days 00:00:29.358000
7.0,VER,Red Bull Racing,0 days 00:01:50.146000,8.0,False,MEDIUM,7.0,0 days 00:00:31.044000,0 days 00:00:49.700000,0 days 00:00:29.402000
8.0,VER,Red Bull Racing,0 days 00:01:50.094000,8.0,False,MEDIUM,8.0,0 days 00:00:30.957000,0 days 00:00:49.759000,0 days 00:00:29.378000
9.0,VER,Red Bull Racing,0 days 00:01:50.609000,8.0,False,MEDIUM,9.0,0 days 00:00:30.938000,0 days 00:00:50.214000,0 days 00:00:29.457000
10.0,VER,Red Bull Racing,0 days 00:01:54.655000,8.0,False,MEDIUM,10.0,0 days 00:00:31.005000,0 days 00:00:49.825000,0 days 00:00:33.825000
11.0,VER,Red Bull Racing,0 days 00:02:02.789000,13.0,False,HARD,1.0,0 days 00:00:45.573000,0 days 00:00:48.109000,0 days 00:00:29.107000
12.0,VER,Red Bull Racing,0 days 00:01:48.403000,10.0,True,HARD,2.0,0 days 00:00:30.615000,0 days 00:00:48.559000,0 days 00:00:29.229000
13.0,VER,Red Bull Racing,0 days 00:01:48.431000,9.0,False,HARD,3.0,0 days 00:00:31.082000,0 days 00:00:48.239000,0 days 00:00:29.110000
14.0,VER,Red Bull Racing,0 days 00:01:48.153000,8.0,True,HARD,4.0,0 days 00:00:30.851000,0 days 00:00:48.222000,0 days 00:00:29.080000
15.0,VER,Red Bull Racing,0 days 00:01:48.229000,8.0,False,HARD,5.0,0 days 00:00:30.811000,0 days 00:00:48.342000,0 days 00:00:29.076000
16.0,VER,Red Bull Racing,0 days 00:01:48.509000,7.0,False,HARD,6.0,0 days 00:00:30.808000,0 days 00:00:48.571000,0 days 00:00:29.130000
17.0,VER,Red Bull Racing,0 days 00:01:48.431000,7.0,False,HARD,7.0,0 days 00:00:30.753000,0 days 00:00:48.584000,0 days 00:00:29.094000
18.0,VER,Red Bull Racing,0 days 00:01:48.896000,7.0,False,HARD,8.0,0 days 00:00:30.775000,0 days 00:00:48.975000,0 days 00:00:29.146000
19.0,VER,Red Bull Racing,0 days 00:01:48.578000,7.0,False,HARD,9.0,0 days 00:00:30.879000,0 days 00:00:48.583000,0 days 00:00:29.116000
20.0,VER,Red Bull Racing,0 days 00:01:49.134000,7.0,False,HARD,10.0,0 days 00:00:30.947000,0 days 00:00:48.912000,0 days 00:00:29.275000
21.0,VER,Red Bull Racing,0 days 00:01:49.273000,5.0,False,HARD,11.0,0 days 00:00:30.823000,0 days 00:00:49.246000,0 days 00:00:29.204000
22.0,VER,Red Bull Racing,0 days 00:01:48.448000,5.0,False,HARD,12.0,0 days 00:00:31.091000,0 days 00:00:48.204000,0 days 00:00:29.153000
23.0,VER,Red Bull Racing,0 days 00:01:48.494000,5.0,False,HARD,13.0,0 days 00:00:31.211000,0 days 00:00:48.197000,0 days 00:00:29.086000
24.0,VER,Red Bull Racing,0 days 00:01:48.154000,5.0,False,HARD,14.0,0 days 00:00:31.173000,0 days 00:00:48.096000,0 days 00:00:28.885000
25.0,VER,Red Bull Racing,0 days 00:01:47.921000,5.0,True,HARD,15.0,0 days 00:00:31.127000,0 days 00:00:47.886000,0 days 00:00:28.908000
26.0,VER,Red Bull Racing,0 days 00:01:47.815000,4.0,True,HARD,16.0,0 days 00:00:31.124000,0 days 00:00:47.815000,0 days 00:00:28.876000
27.0,VER,Red Bull Racing,0 days 00:01:47.431000,3.0,True,HARD,17.0,0 days 00:00:31.032000,0 days 00:00:47.549000,0 days 00:00:28.850000
28.0,VER,Red Bull Racing,0 days 00:01:52.026000,4.0,False,HARD,18.0,0 days 00:00:31.021000,0 days 00:00:47.724000,0 days 00:00:33.281000
29.0,VER,Red Bull Racing,0 days 00:02:00.489000,7.0,False,MEDIUM,1.0,0 days 00:00:45.265000,0 days 00:00:46.585000,0 days 00:00:28.639000
30.0,VER,Red Bull Racing,0 days 00:01:46.447000,5.0,True,MEDIUM,2.0,0 days 00:00:30.611000,0 days 00:00:47.026000,0 days 00:00:28.810000
31.0,VER,Red Bull Racing,0 days 00:01:46.363000,5.0,True,MEDIUM,3.0,0 days 00:00:30.950000,0 days 00:00:46.698000,0 days 00:00:28.715000
32.0,VER,Red Bull Racing,0 days 00:01:46.128000,5.0,True,MEDIUM,4.0,0 days 00:00:30.875000,0 days 00:00:46.512000,0 days 00:00:28.741000
33.0,VER,Red Bull Racing,0 days 00:01:46.417000,5.0,False,MEDIUM,5.0,0 days 00:00:30.904000,0 days 00:00:46.670000,0 days 00:00:28.843000
34.0,VER,Red Bull Racing,0 days 00:01:46.630000,5.0,False,MEDIUM,6.0,0 days 00:00:30.957000,0 days 00:00:46.821000,0 days 00:00:28.852000
35.0,VER,Red Bull Racing,0 days 00:01:47.009000,5.0,False,MEDIUM,7.0,0 days 00:00:30.947000,0 days 00:00:47.264000,0 days 00:00:28.798000
36.0,VER,Red Bull Racing,0 days 00:01:47.156000,5.0,False,MEDIUM,8.0,0 days 00:00:30.906000,0 days 00:00:47.253000,0 days 00:00:28.997000
37.0,VER,Red Bull Racing,0 days 00:01:47.200000,5.0,False,MEDIUM,9.0,0 days 00:00:30.765000,0 days 00:00:47.596000,0 days 00:00:28.839000
38.0,VER,Red Bull Racing,0 days 00:01:47.177000,5.0,False,MEDIUM,10.0,0 days 00:00:30.850000,0 days 00:00:47.473000,0 days 00:00:28.854000
39.0,VER,Red Bull Racing,0 days 00:01:47.244000,5.0,False,MEDIUM,11.0,0 days 00:00:30.883000,0 days 00:00:47.479000,0 days 00:00:28.882000
