LapNumber,Driver,Team,LapTime,Position,IsPersonalBest,Compound,TyreLife,Sector1Time,Sector2Time,Sector3Time
37.0,BOT,Mercedes,0 days 00:01:46.994000,5.0,False,SOFT,13.0,0 days 00:00:31.362000,0 days 00:00:46.808000,0 days 00:00:28.824000
38.0,BOT,Mercedes,0 days 00:01:47.438000,5.0,False,SOFT,14.0,0 days 00:00:31.225000,0 days 00:00:47.290000,0 days 00:00:28.923000
39.0,BOT,Mercedes,0 days 00:01:47.895000,5.0,False,SOFT,15.0,0 days 00:00:30.732000,0 days 00:00:48.038000,0 days 00:00:29.125000
40.0,BOT,Mercedes,0 days 00:01:46.732000,4.0,False,SOFT,16.0,0 days 00:00:30.712000,0 days 00:00:47.110000,0 days 00:00:28.910000
41.0,BOT,Mercedes,0 days 00:01:47.857000,4.0,False,SOFT,17.0,0 days 00:00:31.472000,0 days 00:00:46.857000,0 days 00:00:29.528000
42.0,BOT,Mercedes,0 days 00:01:47.989000,4.0,False,SOFT,18.0,0 days 00:00:31.795000,0 days 00:00:46.949000,0 days 00:00:29.245000
43.0,BOT,Mercedes,0 days 00:01:47.602000,4.0,False,SOFT,19.0,0 days 00:00:31.761000,0 days 00:00:46.657000,0 days 00:00:29.184000
44.0,BOT,Mercedes,0 days 00:01:46.981000,4.0,False,SOFT,20.0,0 days 00:00:31.678000,0 days 00:00:46.173000,0 days 00:00:29.130000
1.0,PER,Racing Point,0 days 00:02:32.527000,6.0,False,nan,,,0 days 00:01:13.003000,0 days 00:00:45.275000
2.0,PER,Racing Point,,3.0,False,SUPERSOFT,5.0,0 days 00:00:58.787000,0 days 00:01:17.074000,0 days 00:00:44.129000
3.0,PER,Racing Point,,3.0,False,SUPERSOFT,6.0,0 days 00:00:53.330000,0 days 00:01:15.778000,0 days 00:00:41.967000
4.0,PER,Racing Point,,3.0,False,SUPERSOFT,7.0,0 days 00:00:48.763000,0 days 00:01:14.980000,0 days 00:00:55.966000
5.0,PER,Racing Point,0 days 00:01:51.257000,3.0,True,SUPERSOFT,8.0,0 days 00:00:31.335000,0 days 00:00:50.473000,0 days 00:00:29.449000
6.0,PER,Racing Point,0 days 00:01:51.088000,3.0,True,SUPERSOFT,9.0,0 days 00:00:31.489000,0 days 00:00:49.978000,0 days 00:00:29.621000
7.0,PER,Racing Point,0 days 00:01:50.924000,3.0,True,SUPERSOFT,10.0,0 days 00:00:31.660000,0 days 00:00:49.734000,0 days 00:00:29.530000
8.0,PER,Racing Point,0 days 00:01:50.670000,3.0,True,SUPERSOFT,11.0,0 days 00:00:31.666000,0 days 00:00:49.521000,0 days 00:00:29.483000
9.0,PER,Racing Point,0 days 00:01:50.760000,3.0,False,SUPERSOFT,12.0,0 days 00:00:31.655000,0 days 00:00:49.549000,0 days 00:00:29.556000
10.0,PER,Racing Point,0 days 00:01:51.534000,4.0,False,SUPERSOFT,13.0,0 days 00:00:31.648000,0 days 00:00:50.373000,0 days 00:00:29.513000
11.0,PER,Racing Point,0 days 00:01:51.527000,4.0,False,SUPERSOFT,14.0,0 days 00:00:31.571000,0 days 00:00:50.373000,0 days 00:00:29.583000
12.0,PER,Racing Point,0 days 00:01:50.665000,4.0,True,SUPERSOFT,15.0,0 days 00:00:31.663000,0 days 00:00:49.524000,0 days 00:00:29.478000
13.0,PER,Racing Point,0 days 00:01:50.478000,4.0,True,SUPERSOFT,16.0,0 days 00:00:31.700000,0 days 00:00:49.380000,0 days 00:00:29.398000
14.0,PER,Racing Point,0 days 00:01:50.433000,4.0,True,SUPERSOFT,17.0,0 days 00:00:31.674000,0 days 00:00:49.305000,0 days 00:00:29.454000
15.0,PER,Racing Point,0 days 00:01:50.303000,4.0,True,SUPERSOFT,18.0,0 days 00:00:31.675000,0 days 00:00:49.133000,0 days 00:00:29.495000
16.0,PER,Racing Point,0 days 00:01:50.304000,4.0,False,SUPERSOFT,19.0,0 days 00:00:31.780000,0 days 00:00:48.986000,0 days 00:00:29.538000
17.0,PER,Racing Point,0 days 00:01:50.366000,4.0,False,SUPERSOFT,20.0,0 days 00:00:31.703000,0 days 00:00:49.033000,0 days 00:00:29.630000
18.0,PER,Racing Point,0 days 00:01:50.256000,4.0,True,SUPERSOFT,21.0,0 days 00:00:31.738000,0 days 00:00:49.097000,0 days 00:00:29.421000
19.0,PER,Racing Point,0 days 00:01:50.212000,4.0,True,SUPERSOFT,22.0,0 days 00:00:31.698000,0 days 00:00:49.032000,0 days 00:00:29.482000
20.0,PER,Racing Point,0 days 00:01:50.092000,4.0,True,SUPERSOFT,23.0,0 days 00:00:31.685000,0 days 00:00:48.917000,0 days 00:00:29.490000
21.0,PER,Racing Point,0 days 00:01:50.108000,4.0,False,SUPERSOFT,24.0,0 days 00:00:31.714000,0 days 00:00:48.937000,0 days 00:00:29.457000
22.0,PER,Racing Point,0 days 00:01:50.248000,4.0,False,SUPERSOFT,25.0,0 days 00:00:31.664000,0 days 00:00:49.029000,0 days 00:00:29.555000
23.0,PER,Racing Point,0 days 00:01:49.829000,4.0,True,SUPERSOFT,26.0,0 days 00:00:31.696000,0 days 00:00:48.634000,0 days 00:00:29.499000
24.0,PER,Racing Point,0 days 00:01:49.729000,4.0,True,SUPERSOFT,27.0,0 days 00:00:31.612000,0 days 00:00:48.768000,0 days 00:00:29.349000
25.0,PER,Racing Point,0 days 00:01:54.655000,4.0,False,SUPERSOFT,28.0,0 days 00:00:31.730000,0 days 00:00:48.987000,0 days 00:00:33.938000
26.0,PER,Racing Point,0 days 00:02:03.182000,5.0,False,SOFT,1.0,0 days 00:00:45.640000,0 days 00:00:48.617000,0 days 00:00:28.925000
27.0,PER,Racing Point,0 days 00:01:48.865000,5.0,True,SOFT,2.0,0 days 00:00:31.025000,0 days 00:00:48.873000,0 days 00:00:28.967000
28.0,PER,Racing Point,0 days 00:01:48.786000,5.0,True,SOFT,3.0,0 days 00:00:31.380000,0 days 00:00:48.253000,0 days 00:00:29.153000
29.0,PER,Racing Point,0 days 00:01:48.103000,5.0,True,SOFT,4.0,0 days 00:00:31.415000,0 days 00:00:47.644000,0 days 00:00:29.044000
30.0,PER,Racing Point,0 days 00:01:48.193000,4.0,False,SOFT,5.0,0 days 00:00:31.531000,0 days 00:00:47.593000,0 days 00:00:29.069000
31.0,PER,Racing Point,0 days 00:01:48.390000,4.0,False,SOFT,6.0,0 days 00:00:31.595000,0 days 00:00:47.694000,0 days 00:00:29.101000
32.0,PER,Racing Point,0 days 00:01:48.355000,4.0,False,SOFT,7.0,0 days 00:00:31.510000,0 days 00:00:47.721000,0 days 00:00:29.124000
33.0,PER,Racing Point,0 days 00:01:48.230000,4.0,False,SOFT,8.0,0 days 00:00:31.461000,0 days 00:00:47.624000,0 days 00:00:29.145000
34.0,PER,Racing Point,0 days 00:01:48.275000,4.0,False,SOFT,9.0,0 days 00:00:31.496000,0 days 00:00:47.682000,0 days 00:00:29.097000
35.0,PER,Racing Point,0 days 00:01:48.279000,4.0,False,SOFT,10.0,0 days 00:00:31.420000,0 days 00:00:47.794000,0 days 00:00:29.065000
36.0,PER,Racing Point,0 days 00:01:48.123000,4.0,False,SOFT,11.0,0 days 00:00:31.422000,0 days 00:00:47.662000,0 days 00:00:29.039000
37.0,PER,Racing Point,0 days 00:01:48.369000,4.0,False,SOFT,12.0,0 days 00:00:31.496000,0 days 00:00:47.850000,0 days 00:00:29.023000
38.0,PER,Racing Point,0 days 00:01:48.080000,4.0,True,SOFT,13.0,0 days 00:00:31.429000,0 days 00:00:47.604000,0 days 00:00:29.047000
39.0,PER,Racing Point,0 days 00:01:48.134000,4.0,False,SOFT,14.0,0 days 00:00:31.348000,0 days 00:00:47.688000,0 days 00:00:29.098000
40.0,PER,Racing Point,0 days 00:01:50.345000,5.0,False,SOFT,15.0,0 days 00:00:31.527000,0 days 00:00:49.424000,0 days 00:00:29.394000
41.0,PER,Racing Point,0 days 00:01:48.945000,5.0,False,SOFT,16.0,0 days 00:00:31.452000,0 days 00:00:48.263000,0 days 00:00:29.230000
42.0,PER,Racing Point,0 days 00:01:48.888000,5.0,False,SOFT,17.0,0 days 00:00:31.855000,0 days 00:00:47.794000,0 days 00:00:29.239000
43.0,PER,Racing Point,0 days 00:01:48.656000,5.0,False,SOFT,18.0,0 days 00:00:31.500000,0 days 00:00:47.856000,0 days 00:00:29.300000
44.0,PER,Racing Point,0 days 00:01:48.562000,5.0,False,SOFT,19.0,0 days 00:00:31.486000,0 days 00:00:47.716000,0 days 00:00:29.360000
1.0,OCO,Racing Point,0 days 00:02:33.245000,7.0,False,nan,,,0 days 00:01:13.719000,0 days 00:00:45.366000
2.0,OCO,Racing Point,,4.0,False,SUPERSOFT,5.0,0 days 00:00:59.102000,0 days 00:01:16.766000,0 days 00:00:44.556000
3.0,OCO,Racing Point,,4.0,False,SUPERSOFT,6.0,0 days 00:00:54.129000,0 days 00:01:14.553000,0 days 00:00:42.448000
4.0,OCO,Racing Point,,4.0,False,SUPERSOFT,7.0,0 days 00:00:49.497000,0 days 00:01:13.781000,0 days 00:00:55.677000
5.0,OCO,Racing Point,0 days 00:01:51.951000,4.0,True,SUPERSOFT,8.0,0 days 00:00:31.252000,0 days 00:00:51.072000,0 days 00:00:29.627000
6.0,OCO,Racing Point,0 days 00:01:51.736000,4.0,True,SUPERSOFT,9.0,0 days 00:00:31.778000,0 days 00:00:50.485000,0 days 00:00:29.473000
7.0,OCO,Racing Point,0 days 00:01:52.679000,5.0,False,SUPERSOFT,10.0,0 days 00:00:31.411000,0 days 00:00:51.686000,0 days 00:00:29.582000
8.0,OCO,Racing Point,0 days 00:01:51.224000,5.0,True,SUPERSOFT,11.0,0 days 00:00:31.621000,0 days 00:00:50.174000,0 days 00:00:29.429000
9.0,OCO,Racing Point,0 days 00:01:51.016000,5.0,True,SUPERSOFT,12.0,0 days 00:00:31.653000,0 days 00:00:49.826000,0 days 00:00:29.537000
10.0,OCO,Racing Point,0 days 00:01:51.054000,5.0,False,SUPERSOFT,13.0,0 days 00:00:31.719000,0 days 00:00:49.823000,0 days 00:00:29.512000
11.0,OCO,Racing Point,0 days 00:01:50.855000,5.0,True,SUPERSOFT,14.0,0 days 00:00:31.660000,0 days 00:00:49.716000,0 days 00:00:29.479000
12.0,OCO,Racing Point,0 days 00:01:50.569000,5.0,True,SUPERSOFT,15.0,0 days 00:00:31.583000,0 days 00:00:49.587000,0 days 00:00:29.399000
13.0,OCO,Racing Point,0 days 00:01:50.581000,5.0,False,SUPERSOFT,16.0,0 days 00:00:31.621000,0 days 00:00:49.480000,0 days 00:00:29.480000
14.0,OCO,Racing Point,0 days 00:01:50.667000,5.0,False,SUPERSOFT,17.0,0 days 00:00:31.738000,0 days 00:00:49.466000,0 days 00:00:29.463000
15.0,OCO,Racing Point,0 days 00:01:50.403000,5.0,True,SUPERSOFT,18.0,0 days 00:00:31.684000,0 days 00:00:49.286000,0 days 00:00:29.433000
16.0,OCO,Racing Point,0 days 00:01:50.714000,5.0,False,SUPERSOFT,19.0,0 days 00:00:31.699000,0 days 00:00:49.421000,0 days 00:00:29.594000
17.0,OCO,Racing Point,0 days 00:01:50.658000,5.0,False,SUPERSOFT,20.0,0 days 00:00:31.701000,0 days 00:00:49.408000,0 days 00:00:29.549000
18.0,OCO,Racing Point,0 days 00:01:50.400000,5.0,True,SUPERSOFT,21.0,0 days 00:00:31.698000,0 days 00:00:49.320000,0 days 00:00:29.382000
19.0,OCO,Racing Point,0 days 00:01:50.452000,5.0,False,SUPERSOFT,22.0,0 days 00:00:31.635000,0 days 00:00:49.379000,0 days 00:00:29.438000
20.0,OCO,Racing Point,0 days 00:01:50.339000,5.0,True,SUPERSOFT,23.0,0 days 00:00:31.657000,0 days 00:00:49.212000,0 days 00:00:29.470000
21.0,OCO,Racing Point,0 days 00:01:50.199000,5.0,True,SUPERSOFT,24.0,0 days 00:00:31.628000,0 days 00:00:49.153000,0 days 00:00:29.418000
22.0,OCO,Racing Point,0 days 00:01:50.448000,5.0,False,SUPERSOFT,25.0,0 days 00:00:31.578000,0 days 00:00:49.388000,0 days 00:00:29.482000
23.0,OCO,Racing Point,0 days 00:01:50.439000,5.0,False,SUPERSOFT,26.0,0 days 00:00:31.686000,0 days 00:00:49.264000,0 days 00:00:29.489000
24.0,OCO,Racing Point,0 days 00:01:54.416000,5.0,False,SUPERSOFT,27.0,0 days 00:00:31.577000,0 days 00:00:49.137000,0 days 00:00:33.702000
25.0,OCO,Racing Point,0 days 00:02:03.773000,7.0,False,SOFT,1.0,0 days 00:00:45.559000,0 days 00:00:49.280000,0 days 00:00:28.934000
26.0,OCO,Racing Point,0 days 00:01:49.058000,6.0,True,SOFT,2.0,0 days 00:00:31.374000,0 days 00:00:48.658000,0 days 00:00:29.026000
27.0,OCO,Racing Point,0 days 00:01:48.917000,6.0,True,SOFT,3.0,0 days 00:00:31.444000,0 days 00:00:48.395000,0 days 00:00:29.078000
28.0,OCO,Racing Point,0 days 00:01:48.722000,6.0,True,SOFT,4.0,0 days 00:00:31.364000,0 days 00:00:48.281000,0 days 00:00:29.077000
29.0,OCO,Racing Point,0 days 00:01:48.883000,6.0,False,SOFT,5.0,0 days 00:00:31.401000,0 days 00:00:48.271000,0 days 00:00:29.211000
30.0,OCO,Racing Point,0 days 00:01:49.011000,5.0,False,SOFT,6.0,0 days 00:00:31.362000,0 days 00:00:48.560000,0 days 00:00:29.089000
31.0,OCO,Racing Point,0 days 00:01:48.848000,5.0,False,SOFT,7.0,0 days 00:00:31.543000,0 days 00:00:48.170000,0 days 00:00:29.135000
32.0,OCO,Racing Point,0 days 00:01:49.619000,6.0,False,SOFT,8.0,0 days 00:00:31.480000,0 days 00:00:49.065000,0 days 00:00:29.074000
33.0,OCO,Racing Point,0 days 00:01:48.710000,6.0,True,SOFT,9.0,0 days 00:00:31.376000,0 days 00:00:48.253000,0 days 00:00:29.081000
34.0,OCO,Racing Point,0 days 00:01:48.436000,6.0,True,SOFT,10.0,0 days 00:00:31.288000,0 days 00:00:48.070000,0 days 00:00:29.078000
35.0,OCO,Racing Point,0 days 00:01:48.078000,6.0,True,SOFT,11.0,0 days 00:00:31.324000,0 days 00:00:47.743000,0 days 00:00:29.011000
36.0,OCO,Racing Point,0 days 00:01:48.211000,6.0,False,SOFT,12.0,0 days 00:00:31.336000,0 days 00:00:47.846000,0 days 00:00:29.029000
37.0,OCO,Racing Point,0 days 00:01:48.667000,6.0,False,SOFT,13.0,0 days 00:00:31.412000,0 days 00:00:48.091000,0 days 00:00:29.164000
38.0,OCO,Racing Point,0 days 00:01:48.621000,6.0,False,SOFT,14.0,0 days 00:00:31.532000,0 days 00:00:47.940000,0 days 00:00:29.149000
39.0,OCO,Racing Point,0 days 00:01:48.861000,6.0,False,SOFT,15.0,0 days 00:00:31.583000,0 days 00:00:48.123000,0 days 00:00:29.155000
40.0,OCO,Racing Point,0 days 00:01:48.564000,6.0,False,SOFT,16.0,0 days 00:00:31.574000,0 days 00:00:47.854000,0 days 00:00:29.136000
41.0,OCO,Racing Point,0 days 00:01:48.592000,6.0,False,SOFT,17.0,0 days 00:00:31.535000,0 days 00:00:47.861000,0 days 00:00:29.196000
42.0,OCO,Racing Point,0 days 00:01:48.842000,6.0,False,SOFT,18.0,0 days 00:00:31.612000,0 days 00:00:47.938000,0 days 00:00:29.292000
43.0,OCO,Racing Point,0 days 00:01:48.582000,6.0,False,SOFT,19.0,0 days 00:00:31.518000,0 days 00:00:47.810000,0 days 00:00:29.254000
44.0,OCO,Racing Point,0 days 00:01:48.447000,6.0,False,SOFT,20.0,0 days 00:00:31.531000,0 days 00:00:47.671000,0 days 00:00:29.245000
1.0,GRO,Haas F1 Team,0 days 00:02:36.224000,9.0,False,nan,,,0 days 00:01:15.900000,0 days 00:00:45.619000
2.0,GRO,Haas F1 Team,,6.0,False,SUPERSOFT,5.0,0 days 00:00:59.081000,0 days 00:01:16.211000,0 days 00:00:45.176000
3.0,GRO,Haas F1 Team,,6.0,False,SUPERSOFT,6.0,0 days 00:00:52.946000,0 days 00:01:14.848000,0 days 00:00:42.214000
4.0,GRO,Haas F1 Team,,6.0,False,SUPERSOFT,7.0,0 days 00:00:50.152000,0 days 00:01:13.020000,0 days 00:00:54.700000
5.0,GRO,Haas F1 Team,0 days 00:01:53.036000,6.0,True,SUPERSOFT,8.0,0 days 00:00:31.708000,0 days 00:00:51.312000,0 days 00:00:30.016000
6.0,GRO,Haas F1 Team,0 days 00:01:52.184000,6.0,True,SUPERSOFT,9.0,0 days 00:00:32.106000,0 days 00:00:50.330000,0 days 00:00:29.748000
7.0,GRO,Haas F1 Team,0 days 00:01:51.718000,6.0,True,SUPERSOFT,10.0,0 days 00:00:31.879000,0 days 00:00:49.973000,0 days 00:00:29.866000
8.0,GRO,Haas F1 Team,0 days 00:01:51.439000,6.0,True,SUPERSOFT,11.0,0 days 00:00:31.824000,0 days 00:00:49.720000,0 days 00:00:29.895000
9.0,GRO,Haas F1 Team,0 days 00:01:51.473000,6.0,False,SUPERSOFT,12.0,0 days 00:00:31.946000,0 days 00:00:49.587000,0 days 00:00:29.940000
10.0,GRO,Haas F1 Team,0 days 00:01:51.152000,6.0,True,SUPERSOFT,13.0,0 days 00:00:31.993000,0 days 00:00:49.340000,0 days 00:00:29.819000
11.0,GRO,Haas F1 Team,0 days 00:01:50.904000,6.0,True,SUPERSOFT,14.0,0 days 00:00:31.953000,0 days 00:00:49.059000,0 days 00:00:29.892000
12.0,GRO,Haas F1 Team,0 days 00:01:50.986000,6.0,False,SUPERSOFT,15.0,0 days 00:00:31.904000,0 days 00:00:49.157000,0 days 00:00:29.925000
13.0,GRO,Haas F1 Team,0 days 00:01:51.174000,6.0,False,SUPERSOFT,16.0,0 days 00:00:32.070000,0 days 00:00:49.040000,0 days 00:00:30.064000
14.0,GRO,Haas F1 Team,0 days 00:01:51.148000,6.0,False,SUPERSOFT,17.0,0 days 00:00:32.177000,0 days 00:00:48.893000,0 days 00:00:30.078000
15.0,GRO,Haas F1 Team,0 days 00:01:50.777000,6.0,True,SUPERSOFT,18.0,0 days 00:00:32.012000,0 days 00:00:48.756000,0 days 00:00:30.009000
16.0,GRO,Haas F1 Team,0 days 00:01:50.913000,6.0,False,SUPERSOFT,19.0,0 days 00:00:32.094000,0 days 00:00:48.682000,0 days 00:00:30.137000
17.0,GRO,Haas F1 Team,0 days 00:01:50.938000,6.0,False,SUPERSOFT,20.0,0 days 00:00:32.129000,0 days 00:00:48.672000,0 days 00:00:30.137000
18.0,GRO,Haas F1 Team,0 days 00:01:50.762000,6.0,True,SUPERSOFT,21.0,0 days 00:00:32.085000,0 days 00:00:48.794000,0 days 00:00:29.883000
19.0,GRO,Haas F1 Team,0 days 00:01:50.606000,6.0,True,SUPERSOFT,22.0,0 days 00:00:32.028000,0 days 00:00:48.610000,0 days 00:00:29.968000
20.0,GRO,Haas F1 Team,0 days 00:01:50.609000,6.0,False,SUPERSOFT,23.0,0 days 00:00:32.118000,0 days 00:00:48.434000,0 days 00:00:30.057000
21.0,GRO,Haas F1 Team,0 days 00:01:50.528000,6.0,True,SUPERSOFT,24.0,0 days 00:00:32.037000,0 days 00:00:48.589000,0 days 00:00:29.902000
22.0,GRO,Haas F1 Team,0 days 00:01:50.593000,6.0,False,SUPERSOFT,25.0,0 days 00:00:32.067000,0 days 00:00:48.584000,0 days 00:00:29.942000
23.0,GRO,Haas F1 Team,0 days 00:01:55.020000,7.0,False,SUPERSOFT,26.0,0 days 00:00:32.029000,0 days 00:00:48.692000,0 days 00:00:34.299000
24.0,GRO,Haas F1 Team,0 days 00:02:03.178000,10.0,False,SOFT,1.0,0 days 00:00:46.038000,0 days 00:00:47.576000,0 days 00:00:29.564000
25.0,GRO,Haas F1 Team,0 days 00:01:48.968000,9.0,True,SOFT,2.0,0 days 00:00:31.698000,0 days 00:00:47.836000,0 days 00:00:29.434000
26.0,GRO,Haas F1 Team,0 days 00:01:48.979000,8.0,False,SOFT,3.0,0 days 00:00:31.515000,0 days 00:00:47.896000,0 days 00:00:29.568000
27.0,GRO,Haas F1 Team,0 days 00:01:49.051000,7.0,False,SOFT,4.0,0 days 00:00:31.921000,0 days 00:00:47.508000,0 days 00:00:29.622000
28.0,GRO,Haas F1 Team,0 days 00:01:48.952000,7.0,True,SOFT,5.0,0 days 00:00:31.791000,0 days 00:00:47.479000,0 days 00:00:29.682000
29.0,GRO,Haas F1 Team,0 days 00:01:49.004000,7.0,False,SOFT,6.0,0 days 00:00:31.905000,0 days 00:00:47.433000,0 days 00:00:29.666000
30.0,GRO,Haas F1 Team,0 days 00:01:49.075000,7.0,False,SOFT,7.0,0 days 00:00:31.716000,0 days 00:00:47.696000,0 days 00:00:29.663000
31.0,GRO,Haas F1 Team,0 days 00:01:49.340000,7.0,False,SOFT,8.0,0 days 00:00:31.859000,0 days 00:00:47.811000,0 days 00:00:29.670000
32.0,GRO,Haas F1 Team,0 days 00:01:48.960000,7.0,False,SOFT,9.0,0 days 00:00:31.838000,0 days 00:00:47.544000,0 days 00:00:29.578000
33.0,GRO,Haas F1 Team,0 days 00:01:48.860000,7.0,True,SOFT,10.0,0 days 00:00:31.856000,0 days 00:00:47.407000,0 days 00:00:29.597000
34.0,GRO,Haas F1 Team,0 days 00:01:48.724000,7.0,True,SOFT,11.0,0 days 00:00:31.904000,0 days 00:00:47.373000,0 days 00:00:29.447000
35.0,GRO,Haas F1 Team,0 days 00:01:48.283000,7.0,True,SOFT,12.0,0 days 00:00:31.691000,0 days 00:00:47.120000,0 days 00:00:29.472000
36.0,GRO,Haas F1 Team,0 days 00:01:48.736000,7.0,False,SOFT,13.0,0 days 00:00:31.833000,0 days 00:00:47.446000,0 days 00:00:29.457000
37.0,GRO,Haas F1 Team,0 days 00:01:48.526000,7.0,False,SOFT,14.0,0 days 00:00:31.836000,0 days 00:00:47.227000,0 days 00:00:29.463000
38.0,GRO,Haas F1 Team,0 days 00:01:48.417000,7.0,False,SOFT,15.0,0 days 00:00:31.827000,0 days 00:00:47.186000,0 days 00:00:29.404000
39.0,GRO,Haas F1 Team,0 days 00:01:48.661000,7.0,False,SOFT,16.0,0 days 00:00:31.797000,0 days 00:00:47.233000,0 days 00:00:29.631000
40.0,GRO,Haas F1 Team,0 days 00:01:48.639000,7.0,False,SOFT,17.0,0 days 00:00:31.922000,0 days 00:00:47.323000,0 days 00:00:29.394000
41.0,GRO,Haas F1 Team,0 days 00:01:48.502000,7.0,False,SOFT,18.0,0 days 00:00:31.828000,0 days 00:00:47.199000,0 days 00:00:29.475000
42.0,GRO,Haas F1 Team,0 days 00:01:48.802000,7.0,False,SOFT,19.0,0 days 00:00:31.929000,0 days 00:00:47.270000,0 days 00:00:29.603000
43.0,GRO,Haas F1 Team,0 days 00:01:48.902000,7.0,False,SOFT,20.0,0 days 00:00:31.846000,0 days 00:00:47.403000,0 days 00:00:29.653000
44.0,GRO,Haas F1 Team,0 days 00:01:49.338000,7.0,False,SOFT,21.0,0 days 00:00:31.900000,0 days 00:00:47.653000,0 days 00:00:29.785000
1.0,MAG,Haas F1 Team,0 days 00:02:37.550000,10.0,False,nan,,,0 days 00:01:16.912000,0 days 00:00:45.534000
2.0,MAG,Haas F1 Team,,7.0,False,SUPERSOFT,5.0,0 days 00:00:59.106000,0 days 00:01:15.876000,0 days 00:00:45.360000
3.0,MAG,Haas F1 Team,,7.0,False,SUPERSOFT,6.0,0 days 00:00:52.838000,0 days 00:01:14.813000,0 days 00:00:42.277000
4.0,MAG,Haas F1 Team,,7.0,False,SUPERSOFT,7.0,0 days 00:00:50.603000,0 days 00:01:12.405000,0 days 00:00:54.314000
5.0,MAG,Haas F1 Team,0 days 00:01:53.366000,7.0,True,SUPERSOFT,8.0,0 days 00:00:31.624000,0 days 00:00:51.681000,0 days 00:00:30.061000
6.0,MAG,Haas F1 Team,0 days 00:01:52.386000,7.0,True,SUPERSOFT,9.0,0 days 00:00:31.461000,0 days 00:00:51.126000,0 days 00:00:29.799000
7.0,MAG,Haas F1 Team,0 days 00:01:52.503000,7.0,False,SUPERSOFT,10.0,0 days 00:00:31.701000,0 days 00:00:50.802000,0 days 00:00:30
8.0,MAG,Haas F1 Team,0 days 00:01:52.057000,7.0,True,SUPERSOFT,11.0,0 days 00:00:31.852000,0 days 00:00:50.355000,0 days 00:00:29.850000
9.0,MAG,Haas F1 Team,0 days 00:01:52.055000,7.0,True,SUPERSOFT,12.0,0 days 00:00:31.981000,0 days 00:00:50.032000,0 days 00:00:30.042000
10.0,MAG,Haas F1 Team,0 days 00:01:51.421000,7.0,True,SUPERSOFT,13.0,0 days 00:00:31.950000,0 days 00:00:49.552000,0 days 00:00:29.919000
11.0,MAG,Haas F1 Team,0 days 00:01:51.117000,7.0,True,SUPERSOFT,14.0,0 days 00:00:31.939000,0 days 00:00:49.284000,0 days 00:00:29.894000
12.0,MAG,Haas F1 Team,0 days 00:01:51.002000,7.0,True,SUPERSOFT,15.0,0 days 00:00:31.929000,0 days 00:00:49.121000,0 days 00:00:29.952000
13.0,MAG,Haas F1 Team,0 days 00:01:51.115000,7.0,False,SUPERSOFT,16.0,0 days 00:00:32.029000,0 days 00:00:49.063000,0 days 00:00:30.023000
14.0,MAG,Haas F1 Team,0 days 00:01:51.039000,7.0,False,SUPERSOFT,17.0,0 days 00:00:31.997000,0 days 00:00:49.024000,0 days 00:00:30.018000
15.0,MAG,Haas F1 Team,0 days 00:01:50.729000,7.0,True,SUPERSOFT,18.0,0 days 00:00:31.929000,0 days 00:00:48.796000,0 days 00:00:30.004000
16.0,MAG,Haas F1 Team,0 days 00:01:50.750000,7.0,False,SUPERSOFT,19.0,0 days 00:00:31.987000,0 days 00:00:48.778000,0 days 00:00:29.985000
17.0,MAG,Haas F1 Team,0 days 00:01:51.070000,7.0,False,SUPERSOFT,20.0,0 days 00:00:31.981000,0 days 00:00:49.011000,0 days 00:00:30.078000
18.0,MAG,Haas F1 Team,0 days 00:01:50.849000,7.0,False,SUPERSOFT,21.0,0 days 00:00:32.015000,0 days 00:00:48.905000,0 days 00:00:29.929000
19.0,MAG,Haas F1 Team,0 days 00:01:50.754000,7.0,False,SUPERSOFT,22.0,0 days 00:00:31.929000,0 days 00:00:48.900000,0 days 00:00:29.925000
20.0,MAG,Haas F1 Team,0 days 00:01:50.487000,7.0,True,SUPERSOFT,23.0,0 days 00:00:31.860000,0 days 00:00:48.642000,0 days 00:00:29.985000
21.0,MAG,Haas F1 Team,0 days 00:01:50.403000,7.0,True,SUPERSOFT,24.0,0 days 00:00:31.863000,0 days 00:00:48.692000,0 days 00:00:29.848000
22.0,MAG,Haas F1 Team,0 days 00:01:52.533000,8.0,False,SUPERSOFT,25.0,0 days 00:00:31.973000,0 days 00:00:50.716000,0 days 00:00:29.844000
23.0,MAG,Haas F1 Team,0 days 00:01:50.732000,8.0,False,SUPERSOFT,26.0,0 days 00:00:31.971000,0 days 00:00:48.932000,0 days 00:00:29.829000
24.0,MAG,Haas F1 Team,0 days 00:01:52.078000,7.0,False,SUPERSOFT,27.0,0 days 00:00:31.952000,0 days 00:00:50.187000,0 days 00:00:29.939000
25.0,MAG,Haas F1 Team,0 days 00:01:50.858000,6.0,False,SUPERSOFT,28.0,0 days 00:00:31.850000,0 days 00:00:49.023000,0 days 00:00:29.985000
26.0,MAG,Haas F1 Team,0 days 00:01:55.135000,7.0,False,SUPERSOFT,29.0,0 days 00:00:32.221000,0 days 00:00:48.968000,0 days 00:00:33.946000
27.0,MAG,Haas F1 Team,0 days 00:02:03.618000,8.0,False,SOFT,1.0,0 days 00:00:47.093000,0 days 00:00:47.246000,0 days 00:00:29.279000
