LapNumber,Driver,Team,LapTime,Position,IsPersonalBest,Compound,TyreLife,Sector1Time,Sector2Time,Sector3Time
19.0,GAS,Toro Rosso,0 days 00:01:51.051000,12.0,False,MEDIUM,6.0,0 days 00:00:31.747000,0 days 00:00:49.580000,0 days 00:00:29.724000
20.0,GAS,Toro Rosso,0 days 00:01:49.769000,12.0,True,MEDIUM,7.0,0 days 00:00:31.810000,0 days 00:00:48.298000,0 days 00:00:29.661000
21.0,GAS,Toro Rosso,0 days 00:01:49.700000,12.0,True,MEDIUM,8.0,0 days 00:00:31.774000,0 days 00:00:48.222000,0 days 00:00:29.704000
22.0,GAS,Toro Rosso,0 days 00:01:49.836000,12.0,False,MEDIUM,9.0,0 days 00:00:31.766000,0 days 00:00:48.214000,0 days 00:00:29.856000
23.0,GAS,Toro Rosso,0 days 00:01:49.887000,12.0,False,MEDIUM,10.0,0 days 00:00:31.750000,0 days 00:00:48.459000,0 days 00:00:29.678000
24.0,GAS,Toro Rosso,0 days 00:01:51.401000,11.0,False,MEDIUM,11.0,0 days 00:00:31.653000,0 days 00:00:49.970000,0 days 00:00:29.778000
25.0,GAS,Toro Rosso,0 days 00:01:50.239000,10.0,False,MEDIUM,12.0,0 days 00:00:31.735000,0 days 00:00:48.994000,0 days 00:00:29.510000
26.0,GAS,Toro Rosso,0 days 00:01:50.116000,10.0,False,MEDIUM,13.0,0 days 00:00:31.491000,0 days 00:00:49.010000,0 days 00:00:29.615000
27.0,GAS,Toro Rosso,0 days 00:01:50.569000,10.0,False,MEDIUM,14.0,0 days 00:00:31.156000,0 days 00:00:49.746000,0 days 00:00:29.667000
28.0,GAS,Toro Rosso,0 days 00:01:50.697000,10.0,False,MEDIUM,15.0,0 days 00:00:31.090000,0 days 00:00:49.979000,0 days 00:00:29.628000
29.0,GAS,Toro Rosso,0 days 00:01:50.610000,10.0,False,MEDIUM,16.0,0 days 00:00:31.068000,0 days 00:00:49.816000,0 days 00:00:29.726000
30.0,GAS,Toro Rosso,0 days 00:01:50.910000,9.0,False,MEDIUM,17.0,0 days 00:00:31.150000,0 days 00:00:50.056000,0 days 00:00:29.704000
31.0,GAS,Toro Rosso,0 days 00:01:51.939000,10.0,False,MEDIUM,18.0,0 days 00:00:31.522000,0 days 00:00:50.470000,0 days 00:00:29.947000
32.0,GAS,Toro Rosso,0 days 00:01:51.417000,11.0,False,MEDIUM,19.0,0 days 00:00:31.420000,0 days 00:00:50.304000,0 days 00:00:29.693000
33.0,GAS,Toro Rosso,0 days 00:01:51.120000,11.0,False,MEDIUM,20.0,0 days 00:00:31.397000,0 days 00:00:49.749000,0 days 00:00:29.974000
34.0,GAS,Toro Rosso,0 days 00:01:50.520000,10.0,False,MEDIUM,21.0,0 days 00:00:30.847000,0 days 00:00:49.909000,0 days 00:00:29.764000
35.0,GAS,Toro Rosso,0 days 00:01:51.055000,10.0,False,MEDIUM,22.0,0 days 00:00:31,0 days 00:00:50.379000,0 days 00:00:29.676000
36.0,GAS,Toro Rosso,0 days 00:01:51.212000,10.0,False,MEDIUM,23.0,0 days 00:00:31.130000,0 days 00:00:50.239000,0 days 00:00:29.843000
37.0,GAS,Toro Rosso,0 days 00:01:51.760000,11.0,False,MEDIUM,24.0,0 days 00:00:31.379000,0 days 00:00:50.431000,0 days 00:00:29.950000
38.0,GAS,Toro Rosso,0 days 00:01:51.942000,11.0,False,MEDIUM,25.0,0 days 00:00:31.440000,0 days 00:00:50.609000,0 days 00:00:29.893000
39.0,GAS,Toro Rosso,0 days 00:01:50.045000,10.0,False,MEDIUM,26.0,0 days 00:00:31.100000,0 days 00:00:49.037000,0 days 00:00:29.908000
40.0,GAS,Toro Rosso,0 days 00:01:50.312000,10.0,False,MEDIUM,27.0,0 days 00:00:31.897000,0 days 00:00:48.577000,0 days 00:00:29.838000
41.0,GAS,Toro Rosso,0 days 00:01:49.832000,10.0,False,MEDIUM,28.0,0 days 00:00:31.985000,0 days 00:00:47.981000,0 days 00:00:29.866000
42.0,GAS,Toro Rosso,0 days 00:01:49.840000,10.0,False,MEDIUM,29.0,0 days 00:00:31.966000,0 days 00:00:48.080000,0 days 00:00:29.794000
43.0,GAS,Toro Rosso,0 days 00:01:52.140000,10.0,False,MEDIUM,30.0,0 days 00:00:31.763000,0 days 00:00:50.643000,0 days 00:00:29.734000
44.0,GAS,Toro Rosso,0 days 00:01:51.052000,9.0,False,MEDIUM,31.0,0 days 00:00:31.616000,0 days 00:00:49.562000,0 days 00:00:29.874000
1.0,PER,Racing Point,0 days 00:02:30.965000,9.0,False,SOFT,4.0,,0 days 00:01:11.775000,0 days 00:00:42.096000
2.0,PER,Racing Point,,8.0,False,SOFT,5.0,0 days 00:01:02.627000,0 days 00:01:14.034000,0 days 00:00:40.039000
3.0,PER,Racing Point,,8.0,False,SOFT,6.0,0 days 00:00:54.973000,0 days 00:01:10.477000,0 days 00:00:53.513000
4.0,PER,Racing Point,,8.0,False,SOFT,7.0,0 days 00:00:44.975000,0 days 00:01:13.638000,0 days 00:00:51.230000
5.0,PER,Racing Point,0 days 00:01:53.860000,8.0,True,SOFT,8.0,0 days 00:00:31.737000,0 days 00:00:51.893000,0 days 00:00:30.230000
6.0,PER,Racing Point,0 days 00:01:52.270000,8.0,True,SOFT,9.0,0 days 00:00:31.519000,0 days 00:00:50.953000,0 days 00:00:29.798000
7.0,PER,Racing Point,0 days 00:01:52.374000,8.0,False,SOFT,10.0,0 days 00:00:31.446000,0 days 00:00:51.035000,0 days 00:00:29.893000
8.0,PER,Racing Point,0 days 00:01:52.102000,8.0,True,SOFT,11.0,0 days 00:00:31.258000,0 days 00:00:51.168000,0 days 00:00:29.676000
9.0,PER,Racing Point,0 days 00:01:51.914000,8.0,True,SOFT,12.0,0 days 00:00:31.385000,0 days 00:00:50.622000,0 days 00:00:29.907000
10.0,PER,Racing Point,0 days 00:01:50.368000,7.0,True,SOFT,13.0,0 days 00:00:31.210000,0 days 00:00:49.494000,0 days 00:00:29.664000
11.0,PER,Racing Point,0 days 00:01:50.811000,7.0,False,SOFT,14.0,0 days 00:00:31.624000,0 days 00:00:49.383000,0 days 00:00:29.804000
12.0,PER,Racing Point,0 days 00:01:50.289000,7.0,True,SOFT,15.0,0 days 00:00:31.435000,0 days 00:00:49.254000,0 days 00:00:29.600000
13.0,PER,Racing Point,0 days 00:01:50.155000,7.0,True,SOFT,16.0,0 days 00:00:31.465000,0 days 00:00:49.124000,0 days 00:00:29.566000
14.0,PER,Racing Point,0 days 00:01:50.556000,7.0,False,SOFT,17.0,0 days 00:00:31.457000,0 days 00:00:49.588000,0 days 00:00:29.511000
15.0,PER,Racing Point,0 days 00:01:55.359000,7.0,False,SOFT,18.0,0 days 00:00:31.534000,0 days 00:00:49.951000,0 days 00:00:33.874000
16.0,PER,Racing Point,0 days 00:02:05.910000,13.0,False,MEDIUM,1.0,0 days 00:00:45.683000,0 days 00:00:50.534000,0 days 00:00:29.693000
17.0,PER,Racing Point,0 days 00:01:50.319000,12.0,False,MEDIUM,2.0,0 days 00:00:31.549000,0 days 00:00:49.401000,0 days 00:00:29.369000
18.0,PER,Racing Point,0 days 00:01:50.340000,11.0,False,MEDIUM,3.0,0 days 00:00:32.061000,0 days 00:00:48.866000,0 days 00:00:29.413000
19.0,PER,Racing Point,0 days 00:01:49.812000,11.0,True,MEDIUM,4.0,0 days 00:00:31.371000,0 days 00:00:48.983000,0 days 00:00:29.458000
20.0,PER,Racing Point,0 days 00:01:49.634000,11.0,True,MEDIUM,5.0,0 days 00:00:31.131000,0 days 00:00:49.111000,0 days 00:00:29.392000
21.0,PER,Racing Point,0 days 00:01:50.387000,11.0,False,MEDIUM,6.0,0 days 00:00:31.040000,0 days 00:00:49.878000,0 days 00:00:29.469000
22.0,PER,Racing Point,0 days 00:01:50.486000,11.0,False,MEDIUM,7.0,0 days 00:00:31.115000,0 days 00:00:49.781000,0 days 00:00:29.590000
23.0,PER,Racing Point,0 days 00:01:50.733000,10.0,False,MEDIUM,8.0,0 days 00:00:30.997000,0 days 00:00:50.200000,0 days 00:00:29.536000
24.0,PER,Racing Point,0 days 00:01:50.106000,9.0,False,MEDIUM,9.0,0 days 00:00:30.807000,0 days 00:00:49.858000,0 days 00:00:29.441000
25.0,PER,Racing Point,0 days 00:01:50.746000,8.0,False,MEDIUM,10.0,0 days 00:00:30.837000,0 days 00:00:50.512000,0 days 00:00:29.397000
26.0,PER,Racing Point,0 days 00:01:49.409000,7.0,True,MEDIUM,11.0,0 days 00:00:30.777000,0 days 00:00:49.231000,0 days 00:00:29.401000
27.0,PER,Racing Point,0 days 00:01:49.673000,7.0,False,MEDIUM,12.0,0 days 00:00:31.429000,0 days 00:00:48.835000,0 days 00:00:29.409000
28.0,PER,Racing Point,0 days 00:01:49.754000,7.0,False,MEDIUM,13.0,0 days 00:00:31.414000,0 days 00:00:48.839000,0 days 00:00:29.501000
29.0,PER,Racing Point,0 days 00:01:48.781000,6.0,True,MEDIUM,14.0,0 days 00:00:30.821000,0 days 00:00:48.374000,0 days 00:00:29.586000
30.0,PER,Racing Point,0 days 00:01:49.720000,6.0,False,MEDIUM,15.0,0 days 00:00:31.543000,0 days 00:00:48.380000,0 days 00:00:29.797000
31.0,PER,Racing Point,0 days 00:01:49.610000,6.0,False,MEDIUM,16.0,0 days 00:00:31.447000,0 days 00:00:48.491000,0 days 00:00:29.672000
32.0,PER,Racing Point,0 days 00:01:49.629000,6.0,False,MEDIUM,17.0,0 days 00:00:31.387000,0 days 00:00:48.659000,0 days 00:00:29.583000
33.0,PER,Racing Point,0 days 00:01:49.466000,6.0,False,MEDIUM,18.0,0 days 00:00:31.356000,0 days 00:00:48.577000,0 days 00:00:29.533000
34.0,PER,Racing Point,0 days 00:01:49.557000,6.0,False,MEDIUM,19.0,0 days 00:00:31.445000,0 days 00:00:48.594000,0 days 00:00:29.518000
35.0,PER,Racing Point,0 days 00:01:49.052000,6.0,False,MEDIUM,20.0,0 days 00:00:31.367000,0 days 00:00:48.301000,0 days 00:00:29.384000
36.0,PER,Racing Point,0 days 00:01:49.132000,6.0,False,MEDIUM,21.0,0 days 00:00:31.293000,0 days 00:00:48.425000,0 days 00:00:29.414000
37.0,PER,Racing Point,0 days 00:01:49.344000,6.0,False,MEDIUM,22.0,0 days 00:00:31.359000,0 days 00:00:48.452000,0 days 00:00:29.533000
38.0,PER,Racing Point,0 days 00:01:49.928000,6.0,False,MEDIUM,23.0,0 days 00:00:31.316000,0 days 00:00:48.546000,0 days 00:00:30.066000
39.0,PER,Racing Point,0 days 00:01:49.336000,6.0,False,MEDIUM,24.0,0 days 00:00:31.460000,0 days 00:00:48.296000,0 days 00:00:29.580000
40.0,PER,Racing Point,0 days 00:01:49.435000,6.0,False,MEDIUM,25.0,0 days 00:00:31.308000,0 days 00:00:48.526000,0 days 00:00:29.601000
41.0,PER,Racing Point,0 days 00:01:49.436000,6.0,False,MEDIUM,26.0,0 days 00:00:31.440000,0 days 00:00:48.383000,0 days 00:00:29.613000
42.0,PER,Racing Point,0 days 00:01:49.483000,6.0,False,MEDIUM,27.0,0 days 00:00:31.379000,0 days 00:00:48.422000,0 days 00:00:29.682000
43.0,PER,Racing Point,0 days 00:01:49.161000,6.0,False,MEDIUM,28.0,0 days 00:00:31.353000,0 days 00:00:48.378000,0 days 00:00:29.430000
44.0,PER,Racing Point,0 days 00:01:55.250000,6.0,False,MEDIUM,29.0,0 days 00:00:34.451000,0 days 00:00:50.963000,0 days 00:00:29.836000
1.0,LEC,Ferrari,0 days 00:02:17.550000,1.0,False,SOFT,4.0,,0 days 00:01:02.080000,0 days 00:00:41.784000
2.0,LEC,Ferrari,,1.0,False,SOFT,5.0,0 days 00:01:01.565000,0 days 00:01:15.830000,0 days 00:00:41.921000
3.0,LEC,Ferrari,,1.0,False,SOFT,6.0,0 days 00:00:53.749000,0 days 00:01:15.827000,0 days 00:00:52.617000
4.0,LEC,Ferrari,,1.0,False,SOFT,7.0,0 days 00:00:43.045000,0 days 00:01:16.287000,0 days 00:00:54.175000
5.0,LEC,Ferrari,0 days 00:01:49.685000,1.0,True,SOFT,8.0,0 days 00:00:31.398000,0 days 00:00:48.596000,0 days 00:00:29.691000
6.0,LEC,Ferrari,0 days 00:01:49.558000,1.0,True,SOFT,9.0,0 days 00:00:31.569000,0 days 00:00:48.377000,0 days 00:00:29.612000
7.0,LEC,Ferrari,0 days 00:01:49.488000,1.0,True,SOFT,10.0,0 days 00:00:31.504000,0 days 00:00:48.492000,0 days 00:00:29.492000
8.0,LEC,Ferrari,0 days 00:01:49.452000,1.0,True,SOFT,11.0,0 days 00:00:31.463000,0 days 00:00:48.386000,0 days 00:00:29.603000
9.0,LEC,Ferrari,0 days 00:01:50.091000,1.0,False,SOFT,12.0,0 days 00:00:31.499000,0 days 00:00:49.034000,0 days 00:00:29.558000
10.0,LEC,Ferrari,0 days 00:01:49.668000,1.0,False,SOFT,13.0,0 days 00:00:31.543000,0 days 00:00:48.559000,0 days 00:00:29.566000
11.0,LEC,Ferrari,0 days 00:01:49.398000,1.0,True,SOFT,14.0,0 days 00:00:31.505000,0 days 00:00:48.350000,0 days 00:00:29.543000
12.0,LEC,Ferrari,0 days 00:01:49.004000,1.0,True,SOFT,15.0,0 days 00:00:31.372000,0 days 00:00:48.200000,0 days 00:00:29.432000
13.0,LEC,Ferrari,0 days 00:01:48.917000,1.0,True,SOFT,16.0,0 days 00:00:31.450000,0 days 00:00:48.137000,0 days 00:00:29.330000
14.0,LEC,Ferrari,0 days 00:01:49.112000,1.0,False,SOFT,17.0,0 days 00:00:31.452000,0 days 00:00:48.256000,0 days 00:00:29.404000
15.0,LEC,Ferrari,0 days 00:01:48.980000,1.0,False,SOFT,18.0,0 days 00:00:31.488000,0 days 00:00:48.068000,0 days 00:00:29.424000
16.0,LEC,Ferrari,0 days 00:01:49.015000,1.0,False,SOFT,19.0,0 days 00:00:31.383000,0 days 00:00:48.096000,0 days 00:00:29.536000
17.0,LEC,Ferrari,0 days 00:01:49.305000,1.0,False,SOFT,20.0,0 days 00:00:31.459000,0 days 00:00:48.329000,0 days 00:00:29.517000
18.0,LEC,Ferrari,0 days 00:01:49.325000,1.0,False,SOFT,21.0,0 days 00:00:31.404000,0 days 00:00:48.439000,0 days 00:00:29.482000
19.0,LEC,Ferrari,0 days 00:01:49.263000,1.0,False,SOFT,22.0,0 days 00:00:31.359000,0 days 00:00:48.407000,0 days 00:00:29.497000
20.0,LEC,Ferrari,0 days 00:01:48.948000,1.0,False,SOFT,23.0,0 days 00:00:31.345000,0 days 00:00:48.127000,0 days 00:00:29.476000
21.0,LEC,Ferrari,0 days 00:01:53.378000,2.0,False,SOFT,24.0,0 days 00:00:31.371000,0 days 00:00:48.353000,0 days 00:00:33.654000
22.0,LEC,Ferrari,0 days 00:02:02.395000,4.0,False,MEDIUM,1.0,0 days 00:00:46.080000,0 days 00:00:47.390000,0 days 00:00:28.925000
23.0,LEC,Ferrari,0 days 00:01:46.664000,3.0,True,MEDIUM,2.0,0 days 00:00:30.878000,0 days 00:00:46.807000,0 days 00:00:28.979000
24.0,LEC,Ferrari,0 days 00:01:47.162000,2.0,False,MEDIUM,3.0,0 days 00:00:31.058000,0 days 00:00:47.049000,0 days 00:00:29.055000
25.0,LEC,Ferrari,0 days 00:01:47.382000,2.0,False,MEDIUM,4.0,0 days 00:00:31.087000,0 days 00:00:47.490000,0 days 00:00:28.805000
26.0,LEC,Ferrari,0 days 00:01:48.143000,2.0,False,MEDIUM,5.0,0 days 00:00:30.909000,0 days 00:00:48.196000,0 days 00:00:29.038000
27.0,LEC,Ferrari,0 days 00:01:47.227000,1.0,False,MEDIUM,6.0,0 days 00:00:31.086000,0 days 00:00:47.119000,0 days 00:00:29.022000
28.0,LEC,Ferrari,0 days 00:01:47.008000,1.0,False,MEDIUM,7.0,0 days 00:00:31.016000,0 days 00:00:46.972000,0 days 00:00:29.020000
29.0,LEC,Ferrari,0 days 00:01:47.014000,1.0,False,MEDIUM,8.0,0 days 00:00:31.071000,0 days 00:00:46.892000,0 days 00:00:29.051000
30.0,LEC,Ferrari,0 days 00:01:47.301000,1.0,False,MEDIUM,9.0,0 days 00:00:31.078000,0 days 00:00:47.053000,0 days 00:00:29.170000
31.0,LEC,Ferrari,0 days 00:01:47.414000,1.0,False,MEDIUM,10.0,0 days 00:00:31.108000,0 days 00:00:47.134000,0 days 00:00:29.172000
32.0,LEC,Ferrari,0 days 00:01:47.434000,1.0,False,MEDIUM,11.0,0 days 00:00:31.012000,0 days 00:00:47.224000,0 days 00:00:29.198000
33.0,LEC,Ferrari,0 days 00:01:47.175000,1.0,False,MEDIUM,12.0,0 days 00:00:31.012000,0 days 00:00:47.110000,0 days 00:00:29.053000
34.0,LEC,Ferrari,0 days 00:01:47.319000,1.0,False,MEDIUM,13.0,0 days 00:00:30.959000,0 days 00:00:47.236000,0 days 00:00:29.124000
35.0,LEC,Ferrari,0 days 00:01:47.216000,1.0,False,MEDIUM,14.0,0 days 00:00:30.930000,0 days 00:00:47.223000,0 days 00:00:29.063000
36.0,LEC,Ferrari,0 days 00:01:47.195000,1.0,False,MEDIUM,15.0,0 days 00:00:30.980000,0 days 00:00:47.215000,0 days 00:00:29
37.0,LEC,Ferrari,0 days 00:01:47.560000,1.0,False,MEDIUM,16.0,0 days 00:00:30.959000,0 days 00:00:47.462000,0 days 00:00:29.139000
38.0,LEC,Ferrari,0 days 00:01:47.647000,1.0,False,MEDIUM,17.0,0 days 00:00:30.936000,0 days 00:00:47.642000,0 days 00:00:29.069000
39.0,LEC,Ferrari,0 days 00:01:47.944000,1.0,False,MEDIUM,18.0,0 days 00:00:30.936000,0 days 00:00:47.753000,0 days 00:00:29.255000
40.0,LEC,Ferrari,0 days 00:01:48.546000,1.0,False,MEDIUM,19.0,0 days 00:00:31.274000,0 days 00:00:48.116000,0 days 00:00:29.156000
41.0,LEC,Ferrari,0 days 00:01:48.730000,1.0,False,MEDIUM,20.0,0 days 00:00:30.888000,0 days 00:00:48.493000,0 days 00:00:29.349000
42.0,LEC,Ferrari,0 days 00:01:48.659000,1.0,False,MEDIUM,21.0,0 days 00:00:30.851000,0 days 00:00:48.716000,0 days 00:00:29.092000
43.0,LEC,Ferrari,0 days 00:01:48.378000,1.0,False,MEDIUM,22.0,0 days 00:00:30.982000,0 days 00:00:48.309000,0 days 00:00:29.087000
44.0,LEC,Ferrari,0 days 00:01:49.044000,1.0,False,MEDIUM,23.0,0 days 00:00:31.054000,0 days 00:00:48.752000,0 days 00:00:29.238000
1.0,STR,Racing Point,0 days 00:02:33.516000,11.0,False,SOFT,1.0,,0 days 00:01:14.968000,0 days 00:00:40.583000
2.0,STR,Racing Point,,10.0,False,SOFT,2.0,0 days 00:01:03.617000,0 days 00:01:12.866000,0 days 00:00:42.056000
3.0,STR,Racing Point,,10.0,False,SOFT,3.0,0 days 00:00:53.326000,0 days 00:01:09.917000,0 days 00:00:54.949000
4.0,STR,Racing Point,,10.0,False,SOFT,4.0,0 days 00:00:44.197000,0 days 00:01:12.192000,0 days 00:00:50.798000
5.0,STR,Racing Point,0 days 00:01:54.081000,10.0,True,SOFT,5.0,0 days 00:00:31.820000,0 days 00:00:52.025000,0 days 00:00:30.236000
6.0,STR,Racing Point,0 days 00:01:52.757000,10.0,True,SOFT,6.0,0 days 00:00:31.670000,0 days 00:00:51.144000,0 days 00:00:29.943000
7.0,STR,Racing Point,0 days 00:01:52.400000,10.0,True,SOFT,7.0,0 days 00:00:31.350000,0 days 00:00:51.074000,0 days 00:00:29.976000
8.0,STR,Racing Point,0 days 00:01:52.012000,10.0,True,SOFT,8.0,0 days 00:00:31.191000,0 days 00:00:51.056000,0 days 00:00:29.765000
9.0,STR,Racing Point,0 days 00:01:51.823000,10.0,True,SOFT,9.0,0 days 00:00:31.258000,0 days 00:00:50.631000,0 days 00:00:29.934000
10.0,STR,Racing Point,0 days 00:01:52.352000,10.0,False,SOFT,10.0,0 days 00:00:31.370000,0 days 00:00:51.034000,0 days 00:00:29.948000
11.0,STR,Racing Point,0 days 00:01:52.233000,10.0,False,SOFT,11.0,0 days 00:00:31.230000,0 days 00:00:50.987000,0 days 00:00:30.016000
12.0,STR,Racing Point,0 days 00:01:51.336000,9.0,True,SOFT,12.0,0 days 00:00:31.127000,0 days 00:00:50.194000,0 days 00:00:30.015000
13.0,STR,Racing Point,0 days 00:01:50.851000,8.0,True,SOFT,13.0,0 days 00:00:31.542000,0 days 00:00:49.400000,0 days 00:00:29.909000
14.0,STR,Racing Point,0 days 00:01:55.009000,10.0,False,SOFT,14.0,0 days 00:00:31.617000,0 days 00:00:49.391000,0 days 00:00:34.001000
15.0,STR,Racing Point,0 days 00:02:03.672000,17.0,False,MEDIUM,1.0,0 days 00:00:45.608000,0 days 00:00:48.807000,0 days 00:00:29.257000
16.0,STR,Racing Point,0 days 00:01:49.556000,17.0,True,MEDIUM,2.0,0 days 00:00:31.002000,0 days 00:00:49.122000,0 days 00:00:29.432000
17.0,STR,Racing Point,0 days 00:01:51.857000,16.0,False,MEDIUM,3.0,0 days 00:00:30.998000,0 days 00:00:50.852000,0 days 00:00:30.007000
18.0,STR,Racing Point,0 days 00:01:53.506000,16.0,False,MEDIUM,4.0,0 days 00:00:31.354000,0 days 00:00:51.800000,0 days 00:00:30.352000
19.0,STR,Racing Point,0 days 00:01:50.562000,15.0,False,MEDIUM,5.0,0 days 00:00:31.073000,0 days 00:00:49.703000,0 days 00:00:29.786000
20.0,STR,Racing Point,0 days 00:01:51.248000,15.0,False,MEDIUM,6.0,0 days 00:00:31.355000,0 days 00:00:50.111000,0 days 00:00:29.782000
21.0,STR,Racing Point,0 days 00:01:50.037000,14.0,False,MEDIUM,7.0,0 days 00:00:30.991000,0 days 00:00:49.324000,0 days 00:00:29.722000
22.0,STR,Racing Point,0 days 00:01:50.170000,14.0,False,MEDIUM,8.0,0 days 00:00:31.513000,0 days 00:00:49.053000,0 days 00:00:29.604000
23.0,STR,Racing Point,0 days 00:01:50.156000,14.0,False,MEDIUM,9.0,0 days 00:00:31.352000,0 days 00:00:48.945000,0 days 00:00:29.859000
24.0,STR,Racing Point,0 days 00:01:50.019000,13.0,False,MEDIUM,10.0,0 days 00:00:31.289000,0 days 00:00:49.219000,0 days 00:00:29.511000
25.0,STR,Racing Point,0 days 00:01:50.033000,12.0,False,MEDIUM,11.0,0 days 00:00:31.427000,0 days 00:00:49.055000,0 days 00:00:29.551000
26.0,STR,Racing Point,0 days 00:01:49.744000,12.0,False,MEDIUM,12.0,0 days 00:00:31.275000,0 days 00:00:48.960000,0 days 00:00:29.509000
27.0,STR,Racing Point,0 days 00:01:50.745000,13.0,False,MEDIUM,13.0,0 days 00:00:31.106000,0 days 00:00:50.116000,0 days 00:00:29.523000
28.0,STR,Racing Point,0 days 00:01:50.253000,13.0,False,MEDIUM,14.0,0 days 00:00:31.088000,0 days 00:00:49.482000,0 days 00:00:29.683000
29.0,STR,Racing Point,0 days 00:01:50.418000,14.0,False,MEDIUM,15.0,0 days 00:00:31.065000,0 days 00:00:49.406000,0 days 00:00:29.947000
30.0,STR,Racing Point,0 days 00:01:54.898000,13.0,False,MEDIUM,16.0,0 days 00:00:31.216000,0 days 00:00:49.965000,0 days 00:00:33.717000
31.0,STR,Racing Point,0 days 00:02:05.390000,14.0,False,SOFT,1.0,0 days 00:00:48.137000,0 days 00:00:47.780000,0 days 00:00:29.473000
32.0,STR,Racing Point,0 days 00:01:48.517000,14.0,True,SOFT,2.0,0 days 00:00:30.933000,0 days 00:00:48.337000,0 days 00:00:29.247000
33.0,STR,Racing Point,0 days 00:01:48.394000,14.0,True,SOFT,3.0,0 days 00:00:31.017000,0 days 00:00:48.197000,0 days 00:00:29.180000
34.0,STR,Racing Point,0 days 00:01:48.357000,14.0,True,SOFT,4.0,0 days 00:00:30.927000,0 days 00:00:48.191000,0 days 00:00:29.239000
35.0,STR,Racing Point,0 days 00:01:48.407000,14.0,False,SOFT,5.0,0 days 00:00:30.896000,0 days 00:00:48.376000,0 days 00:00:29.135000
36.0,STR,Racing Point,0 days 00:01:48.562000,14.0,False,SOFT,6.0,0 days 00:00:30.955000,0 days 00:00:48.332000,0 days 00:00:29.275000
37.0,STR,Racing Point,0 days 00:01:49.070000,14.0,False,SOFT,7.0,0 days 00:00:30.525000,0 days 00:00:49.257000,0 days 00:00:29.288000
38.0,STR,Racing Point,0 days 00:01:49.480000,14.0,False,SOFT,8.0,0 days 00:00:30.906000,0 days 00:00:48.905000,0 days 00:00:29.669000
39.0,STR,Racing Point,0 days 00:01:50.079000,14.0,False,SOFT,9.0,0 days 00:00:31.062000,0 days 00:00:49.325000,0 days 00:00:29.692000
