LapNumber,Driver,Team,LapTime,Position,IsPersonalBest,Compound,TyreLife,Sector1Time,Sector2Time,Sector3Time
22.0,HAM,Mercedes,0 days 00:01:48.779000,1.0,False,HARD,11.0,0 days 00:00:31.720000,0 days 00:00:47.605000,0 days 00:00:29.454000
23.0,HAM,Mercedes,0 days 00:01:48.549000,1.0,False,HARD,12.0,0 days 00:00:31.718000,0 days 00:00:47.343000,0 days 00:00:29.488000
24.0,HAM,Mercedes,0 days 00:01:48.123000,1.0,True,HARD,13.0,0 days 00:00:31.689000,0 days 00:00:46.974000,0 days 00:00:29.460000
25.0,HAM,Mercedes,0 days 00:01:48.319000,1.0,False,HARD,14.0,0 days 00:00:31.684000,0 days 00:00:47.127000,0 days 00:00:29.508000
26.0,HAM,Mercedes,0 days 00:01:47.851000,1.0,True,HARD,15.0,0 days 00:00:31.505000,0 days 00:00:46.997000,0 days 00:00:29.349000
27.0,HAM,Mercedes,0 days 00:01:48.274000,1.0,False,HARD,16.0,0 days 00:00:31.618000,0 days 00:00:47.278000,0 days 00:00:29.378000
28.0,HAM,Mercedes,0 days 00:01:47.758000,1.0,True,HARD,17.0,0 days 00:00:31.517000,0 days 00:00:46.953000,0 days 00:00:29.288000
29.0,HAM,Mercedes,0 days 00:01:47.964000,1.0,False,HARD,18.0,0 days 00:00:31.580000,0 days 00:00:47.052000,0 days 00:00:29.332000
30.0,HAM,Mercedes,0 days 00:01:48.176000,1.0,False,HARD,19.0,0 days 00:00:31.551000,0 days 00:00:47.270000,0 days 00:00:29.355000
31.0,HAM,Mercedes,0 days 00:01:48.856000,1.0,False,HARD,20.0,0 days 00:00:31.593000,0 days 00:00:47.843000,0 days 00:00:29.420000
32.0,HAM,Mercedes,0 days 00:01:48.311000,1.0,False,HARD,21.0,0 days 00:00:31.753000,0 days 00:00:47.140000,0 days 00:00:29.418000
33.0,HAM,Mercedes,0 days 00:01:48.174000,1.0,False,HARD,22.0,0 days 00:00:31.784000,0 days 00:00:47.061000,0 days 00:00:29.329000
34.0,HAM,Mercedes,0 days 00:01:48.481000,1.0,False,HARD,23.0,0 days 00:00:31.733000,0 days 00:00:47.158000,0 days 00:00:29.590000
35.0,HAM,Mercedes,0 days 00:01:48.108000,1.0,False,HARD,24.0,0 days 00:00:31.709000,0 days 00:00:47.020000,0 days 00:00:29.379000
36.0,HAM,Mercedes,0 days 00:01:48.316000,1.0,False,HARD,25.0,0 days 00:00:31.611000,0 days 00:00:47.216000,0 days 00:00:29.489000
37.0,HAM,Mercedes,0 days 00:01:49.204000,1.0,False,HARD,26.0,0 days 00:00:31.638000,0 days 00:00:47.072000,0 days 00:00:30.494000
38.0,HAM,Mercedes,0 days 00:01:48.920000,1.0,False,HARD,27.0,0 days 00:00:32.026000,0 days 00:00:47.410000,0 days 00:00:29.484000
39.0,HAM,Mercedes,0 days 00:01:48.521000,1.0,False,HARD,28.0,0 days 00:00:31.703000,0 days 00:00:47.299000,0 days 00:00:29.519000
40.0,HAM,Mercedes,0 days 00:01:48.877000,1.0,False,HARD,29.0,0 days 00:00:31.666000,0 days 00:00:47.600000,0 days 00:00:29.611000
41.0,HAM,Mercedes,0 days 00:01:49.860000,1.0,False,HARD,30.0,0 days 00:00:31.629000,0 days 00:00:48.595000,0 days 00:00:29.636000
42.0,HAM,Mercedes,0 days 00:01:51.398000,1.0,False,HARD,31.0,0 days 00:00:31.801000,0 days 00:00:49.614000,0 days 00:00:29.983000
43.0,HAM,Mercedes,0 days 00:01:49.596000,1.0,False,HARD,32.0,0 days 00:00:31.870000,0 days 00:00:48.091000,0 days 00:00:29.635000
44.0,HAM,Mercedes,0 days 00:01:49.957000,1.0,False,HARD,33.0,0 days 00:00:31.760000,0 days 00:00:48.472000,0 days 00:00:29.725000
1.0,VET,Ferrari,0 days 00:02:01.600000,14.0,False,MEDIUM,1.0,,0 days 00:00:54.915000,0 days 00:00:30.033000
2.0,VET,Ferrari,0 days 00:01:54.126000,13.0,True,MEDIUM,2.0,0 days 00:00:31.851000,0 days 00:00:52.287000,0 days 00:00:29.988000
3.0,VET,Ferrari,0 days 00:01:52.223000,13.0,True,MEDIUM,3.0,0 days 00:00:31.708000,0 days 00:00:50.602000,0 days 00:00:29.913000
4.0,VET,Ferrari,0 days 00:01:52.351000,13.0,False,MEDIUM,4.0,0 days 00:00:31.927000,0 days 00:00:50.569000,0 days 00:00:29.855000
5.0,VET,Ferrari,0 days 00:01:52.485000,13.0,False,MEDIUM,5.0,0 days 00:00:31.863000,0 days 00:00:50.672000,0 days 00:00:29.950000
6.0,VET,Ferrari,0 days 00:01:52.951000,13.0,False,MEDIUM,6.0,0 days 00:00:31.894000,0 days 00:00:51.066000,0 days 00:00:29.991000
7.0,VET,Ferrari,0 days 00:01:52.409000,13.0,False,MEDIUM,7.0,0 days 00:00:31.955000,0 days 00:00:50.638000,0 days 00:00:29.816000
8.0,VET,Ferrari,0 days 00:01:52.040000,13.0,True,MEDIUM,8.0,0 days 00:00:31.287000,0 days 00:00:50.933000,0 days 00:00:29.820000
9.0,VET,Ferrari,0 days 00:01:52.245000,13.0,False,MEDIUM,9.0,0 days 00:00:31.573000,0 days 00:00:50.583000,0 days 00:00:30.089000
10.0,VET,Ferrari,0 days 00:01:59.218000,12.0,False,MEDIUM,10.0,0 days 00:00:31.863000,0 days 00:00:50.113000,0 days 00:00:37.242000
11.0,VET,Ferrari,,12.0,False,MEDIUM,11.0,0 days 00:00:43.850000,0 days 00:01:10.275000,0 days 00:00:38.995000
12.0,VET,Ferrari,,12.0,False,HARD,1.0,0 days 00:00:52.510000,0 days 00:01:10.648000,0 days 00:00:43.841000
13.0,VET,Ferrari,,12.0,False,HARD,2.0,0 days 00:00:48.096000,0 days 00:01:19.710000,0 days 00:00:51.295000
14.0,VET,Ferrari,,12.0,False,HARD,3.0,0 days 00:00:47.491000,0 days 00:01:05.556000,0 days 00:00:41.168000
15.0,VET,Ferrari,0 days 00:01:52.777000,12.0,False,HARD,4.0,0 days 00:00:31.645000,0 days 00:00:51.419000,0 days 00:00:29.713000
16.0,VET,Ferrari,0 days 00:01:52.297000,13.0,False,HARD,5.0,0 days 00:00:31.587000,0 days 00:00:51.096000,0 days 00:00:29.614000
17.0,VET,Ferrari,0 days 00:01:51.903000,13.0,True,HARD,6.0,0 days 00:00:31.480000,0 days 00:00:50.686000,0 days 00:00:29.737000
18.0,VET,Ferrari,0 days 00:01:51.560000,13.0,True,HARD,7.0,0 days 00:00:31.211000,0 days 00:00:50.506000,0 days 00:00:29.843000
19.0,VET,Ferrari,0 days 00:01:51.010000,12.0,True,HARD,8.0,0 days 00:00:31.316000,0 days 00:00:50.059000,0 days 00:00:29.635000
20.0,VET,Ferrari,0 days 00:01:50.551000,12.0,True,HARD,9.0,0 days 00:00:31.548000,0 days 00:00:49.412000,0 days 00:00:29.591000
21.0,VET,Ferrari,0 days 00:01:50.793000,12.0,False,HARD,10.0,0 days 00:00:31.549000,0 days 00:00:49.540000,0 days 00:00:29.704000
22.0,VET,Ferrari,0 days 00:01:50.524000,12.0,True,HARD,11.0,0 days 00:00:31.644000,0 days 00:00:49.256000,0 days 00:00:29.624000
23.0,VET,Ferrari,0 days 00:01:50.200000,12.0,True,HARD,12.0,0 days 00:00:31.611000,0 days 00:00:49.049000,0 days 00:00:29.540000
24.0,VET,Ferrari,0 days 00:01:50.463000,12.0,False,HARD,13.0,0 days 00:00:31.589000,0 days 00:00:49.257000,0 days 00:00:29.617000
25.0,VET,Ferrari,0 days 00:01:50.232000,12.0,False,HARD,14.0,0 days 00:00:31.435000,0 days 00:00:49.171000,0 days 00:00:29.626000
26.0,VET,Ferrari,0 days 00:01:50.351000,12.0,False,HARD,15.0,0 days 00:00:31.477000,0 days 00:00:49.226000,0 days 00:00:29.648000
27.0,VET,Ferrari,0 days 00:01:50.507000,11.0,False,HARD,16.0,0 days 00:00:31.618000,0 days 00:00:49.177000,0 days 00:00:29.712000
28.0,VET,Ferrari,0 days 00:01:50.380000,11.0,False,HARD,17.0,0 days 00:00:31.663000,0 days 00:00:49.031000,0 days 00:00:29.686000
29.0,VET,Ferrari,0 days 00:01:51.378000,12.0,False,HARD,18.0,0 days 00:00:31.681000,0 days 00:00:50.129000,0 days 00:00:29.568000
30.0,VET,Ferrari,0 days 00:01:50.179000,12.0,True,HARD,19.0,0 days 00:00:31.673000,0 days 00:00:48.766000,0 days 00:00:29.740000
31.0,VET,Ferrari,0 days 00:01:49.958000,12.0,True,HARD,20.0,0 days 00:00:31.777000,0 days 00:00:48.674000,0 days 00:00:29.507000
32.0,VET,Ferrari,0 days 00:01:51.882000,13.0,False,HARD,21.0,0 days 00:00:31.856000,0 days 00:00:50.442000,0 days 00:00:29.584000
33.0,VET,Ferrari,0 days 00:01:50.499000,13.0,False,HARD,22.0,0 days 00:00:31.801000,0 days 00:00:48.983000,0 days 00:00:29.715000
34.0,VET,Ferrari,0 days 00:01:50.492000,13.0,False,HARD,23.0,0 days 00:00:31.685000,0 days 00:00:49.138000,0 days 00:00:29.669000
35.0,VET,Ferrari,0 days 00:01:50.552000,13.0,False,HARD,24.0,0 days 00:00:31.723000,0 days 00:00:49.159000,0 days 00:00:29.670000
36.0,VET,Ferrari,0 days 00:01:50.671000,13.0,False,HARD,25.0,0 days 00:00:31.717000,0 days 00:00:49.139000,0 days 00:00:29.815000
37.0,VET,Ferrari,0 days 00:01:50.990000,13.0,False,HARD,26.0,0 days 00:00:31.987000,0 days 00:00:49.310000,0 days 00:00:29.693000
38.0,VET,Ferrari,0 days 00:01:50.684000,13.0,False,HARD,27.0,0 days 00:00:31.835000,0 days 00:00:49.164000,0 days 00:00:29.685000
39.0,VET,Ferrari,0 days 00:01:50.691000,13.0,False,HARD,28.0,0 days 00:00:31.856000,0 days 00:00:49.195000,0 days 00:00:29.640000
40.0,VET,Ferrari,0 days 00:01:50.679000,13.0,False,HARD,29.0,0 days 00:00:31.778000,0 days 00:00:49.189000,0 days 00:00:29.712000
41.0,VET,Ferrari,0 days 00:01:50.690000,13.0,False,HARD,30.0,0 days 00:00:31.771000,0 days 00:00:49.192000,0 days 00:00:29.727000
42.0,VET,Ferrari,0 days 00:01:51.509000,13.0,False,HARD,31.0,0 days 00:00:31.744000,0 days 00:00:49.950000,0 days 00:00:29.815000
43.0,VET,Ferrari,0 days 00:01:50.785000,13.0,False,HARD,32.0,0 days 00:00:31.775000,0 days 00:00:49.389000,0 days 00:00:29.621000
44.0,VET,Ferrari,0 days 00:01:51.385000,13.0,False,HARD,33.0,0 days 00:00:31.867000,0 days 00:00:49.691000,0 days 00:00:29.827000
1.0,SAI,McLaren,,,False,SOFT,4.0,,,
1.0,LAT,Williams,0 days 00:02:04.659000,20.0,False,MEDIUM,1.0,,0 days 00:00:56.457000,0 days 00:00:30.663000
2.0,LAT,Williams,0 days 00:01:54.848000,19.0,True,MEDIUM,2.0,0 days 00:00:32.217000,0 days 00:00:52.124000,0 days 00:00:30.507000
3.0,LAT,Williams,0 days 00:01:53.465000,19.0,True,MEDIUM,3.0,0 days 00:00:32.405000,0 days 00:00:50.908000,0 days 00:00:30.152000
4.0,LAT,Williams,0 days 00:01:52.932000,19.0,True,MEDIUM,4.0,0 days 00:00:31.973000,0 days 00:00:50.748000,0 days 00:00:30.211000
5.0,LAT,Williams,0 days 00:01:53.291000,19.0,False,MEDIUM,5.0,0 days 00:00:32.495000,0 days 00:00:50.494000,0 days 00:00:30.302000
6.0,LAT,Williams,0 days 00:01:53.159000,19.0,False,MEDIUM,6.0,0 days 00:00:31.821000,0 days 00:00:51.105000,0 days 00:00:30.233000
7.0,LAT,Williams,0 days 00:01:53.159000,19.0,False,MEDIUM,7.0,0 days 00:00:31.618000,0 days 00:00:51.416000,0 days 00:00:30.125000
8.0,LAT,Williams,0 days 00:01:53.978000,19.0,False,MEDIUM,8.0,0 days 00:00:31.164000,0 days 00:00:52.402000,0 days 00:00:30.412000
9.0,LAT,Williams,0 days 00:01:53.206000,19.0,False,MEDIUM,9.0,0 days 00:00:32.293000,0 days 00:00:50.748000,0 days 00:00:30.165000
10.0,LAT,Williams,0 days 00:02:09.652000,17.0,False,MEDIUM,10.0,0 days 00:00:32.256000,0 days 00:00:52.083000,0 days 00:00:45.313000
11.0,LAT,Williams,,17.0,False,HARD,1.0,0 days 00:00:55.100000,0 days 00:01:15.433000,0 days 00:00:35.707000
12.0,LAT,Williams,0 days 00:02:23.856000,17.0,False,HARD,2.0,0 days 00:00:34.522000,0 days 00:01:05.397000,0 days 00:00:43.937000
13.0,LAT,Williams,,17.0,False,HARD,3.0,0 days 00:00:45.451000,0 days 00:01:24.414000,0 days 00:00:48.706000
14.0,LAT,Williams,0 days 00:02:26.415000,17.0,False,HARD,4.0,0 days 00:00:45.543000,0 days 00:01:02.324000,0 days 00:00:38.548000
15.0,LAT,Williams,0 days 00:01:52.917000,17.0,True,HARD,5.0,0 days 00:00:32.024000,0 days 00:00:51.054000,0 days 00:00:29.839000
16.0,LAT,Williams,0 days 00:01:52.421000,17.0,True,HARD,6.0,0 days 00:00:31.672000,0 days 00:00:50.791000,0 days 00:00:29.958000
17.0,LAT,Williams,0 days 00:01:52.471000,17.0,False,HARD,7.0,0 days 00:00:31.461000,0 days 00:00:51.098000,0 days 00:00:29.912000
18.0,LAT,Williams,0 days 00:01:51.592000,17.0,True,HARD,8.0,0 days 00:00:31.061000,0 days 00:00:50.584000,0 days 00:00:29.947000
19.0,LAT,Williams,0 days 00:01:51.417000,16.0,True,HARD,9.0,0 days 00:00:31.456000,0 days 00:00:50.043000,0 days 00:00:29.918000
20.0,LAT,Williams,0 days 00:01:51.622000,16.0,False,HARD,10.0,0 days 00:00:31.726000,0 days 00:00:49.946000,0 days 00:00:29.950000
21.0,LAT,Williams,0 days 00:01:51.540000,16.0,False,HARD,11.0,0 days 00:00:31.968000,0 days 00:00:49.646000,0 days 00:00:29.926000
22.0,LAT,Williams,0 days 00:01:51.044000,16.0,True,HARD,12.0,0 days 00:00:31.867000,0 days 00:00:49.305000,0 days 00:00:29.872000
23.0,LAT,Williams,0 days 00:01:52.160000,17.0,False,HARD,13.0,0 days 00:00:31.941000,0 days 00:00:50.243000,0 days 00:00:29.976000
24.0,LAT,Williams,0 days 00:01:50.908000,17.0,True,HARD,14.0,0 days 00:00:31.857000,0 days 00:00:49.279000,0 days 00:00:29.772000
25.0,LAT,Williams,0 days 00:01:50.904000,16.0,True,HARD,15.0,0 days 00:00:31.937000,0 days 00:00:49.151000,0 days 00:00:29.816000
26.0,LAT,Williams,0 days 00:01:50.664000,16.0,True,HARD,16.0,0 days 00:00:31.855000,0 days 00:00:49.026000,0 days 00:00:29.783000
27.0,LAT,Williams,0 days 00:01:50.734000,15.0,False,HARD,17.0,0 days 00:00:31.905000,0 days 00:00:49.145000,0 days 00:00:29.684000
28.0,LAT,Williams,0 days 00:01:51.499000,16.0,False,HARD,18.0,0 days 00:00:31.800000,0 days 00:00:49.946000,0 days 00:00:29.753000
29.0,LAT,Williams,0 days 00:01:51.143000,16.0,False,HARD,19.0,0 days 00:00:32.127000,0 days 00:00:49.084000,0 days 00:00:29.932000
30.0,LAT,Williams,0 days 00:01:54.687000,17.0,False,HARD,20.0,0 days 00:00:31.998000,0 days 00:00:48.511000,0 days 00:00:34.178000
31.0,LAT,Williams,0 days 00:02:02.753000,17.0,False,MEDIUM,1.0,0 days 00:00:46.519000,0 days 00:00:47.043000,0 days 00:00:29.191000
32.0,LAT,Williams,0 days 00:01:48.048000,17.0,True,MEDIUM,2.0,0 days 00:00:31.726000,0 days 00:00:47.097000,0 days 00:00:29.225000
33.0,LAT,Williams,0 days 00:01:48.746000,17.0,False,MEDIUM,3.0,0 days 00:00:31.774000,0 days 00:00:47.491000,0 days 00:00:29.481000
34.0,LAT,Williams,0 days 00:01:48.540000,17.0,False,MEDIUM,4.0,0 days 00:00:31.758000,0 days 00:00:47.371000,0 days 00:00:29.411000
35.0,LAT,Williams,0 days 00:01:49.008000,17.0,False,MEDIUM,5.0,0 days 00:00:31.849000,0 days 00:00:47.528000,0 days 00:00:29.631000
36.0,LAT,Williams,0 days 00:01:49.067000,16.0,False,MEDIUM,6.0,0 days 00:00:31.851000,0 days 00:00:47.597000,0 days 00:00:29.619000
37.0,LAT,Williams,0 days 00:01:48.834000,16.0,False,MEDIUM,7.0,0 days 00:00:31.889000,0 days 00:00:47.484000,0 days 00:00:29.461000
38.0,LAT,Williams,0 days 00:01:49.204000,16.0,False,MEDIUM,8.0,0 days 00:00:32.069000,0 days 00:00:47.553000,0 days 00:00:29.582000
39.0,LAT,Williams,0 days 00:01:49.470000,16.0,False,MEDIUM,9.0,0 days 00:00:31.939000,0 days 00:00:47.815000,0 days 00:00:29.716000
40.0,LAT,Williams,0 days 00:01:49.715000,16.0,False,MEDIUM,10.0,0 days 00:00:32.018000,0 days 00:00:48.046000,0 days 00:00:29.651000
41.0,LAT,Williams,0 days 00:01:49.336000,16.0,False,MEDIUM,11.0,0 days 00:00:31.898000,0 days 00:00:47.731000,0 days 00:00:29.707000
42.0,LAT,Williams,0 days 00:01:49.091000,16.0,False,MEDIUM,12.0,0 days 00:00:31.723000,0 days 00:00:47.891000,0 days 00:00:29.477000
43.0,LAT,Williams,0 days 00:01:49.795000,16.0,False,MEDIUM,13.0,0 days 00:00:31.656000,0 days 00:00:48.700000,0 days 00:00:29.439000
44.0,LAT,Williams,0 days 00:01:49.795000,16.0,False,MEDIUM,14.0,0 days 00:00:31.665000,0 days 00:00:48.506000,0 days 00:00:29.624000
1.0,RUS,Williams,0 days 00:02:03.524000,18.0,False,MEDIUM,1.0,,0 days 00:00:56.141000,0 days 00:00:30.660000
2.0,RUS,Williams,0 days 00:01:54.314000,17.0,True,MEDIUM,2.0,0 days 00:00:32.126000,0 days 00:00:51.991000,0 days 00:00:30.197000
3.0,RUS,Williams,0 days 00:01:53.217000,17.0,True,MEDIUM,3.0,0 days 00:00:31.686000,0 days 00:00:51.485000,0 days 00:00:30.046000
4.0,RUS,Williams,0 days 00:01:53.034000,17.0,True,MEDIUM,4.0,0 days 00:00:31.681000,0 days 00:00:51.278000,0 days 00:00:30.075000
5.0,RUS,Williams,0 days 00:01:51.754000,16.0,True,MEDIUM,5.0,0 days 00:00:31.260000,0 days 00:00:50.498000,0 days 00:00:29.996000
6.0,RUS,Williams,0 days 00:01:52.541000,16.0,False,MEDIUM,6.0,0 days 00:00:32.010000,0 days 00:00:50.489000,0 days 00:00:30.042000
7.0,RUS,Williams,0 days 00:01:52.724000,16.0,False,MEDIUM,7.0,0 days 00:00:31.909000,0 days 00:00:50.758000,0 days 00:00:30.057000
8.0,RUS,Williams,0 days 00:01:52.565000,16.0,False,MEDIUM,8.0,0 days 00:00:31.781000,0 days 00:00:50.697000,0 days 00:00:30.087000
9.0,RUS,Williams,0 days 00:01:52.105000,16.0,False,MEDIUM,9.0,0 days 00:00:31.805000,0 days 00:00:50.272000,0 days 00:00:30.028000
10.0,RUS,Williams,,,,MEDIUM,10.0,,,
1.0,RAI,Alfa Romeo Racing,0 days 00:02:03.357000,17.0,False,MEDIUM,1.0,,0 days 00:00:55.009000,0 days 00:00:30.240000
2.0,RAI,Alfa Romeo Racing,0 days 00:01:53.992000,16.0,True,MEDIUM,2.0,0 days 00:00:32.264000,0 days 00:00:51.314000,0 days 00:00:30.414000
3.0,RAI,Alfa Romeo Racing,0 days 00:01:52.884000,16.0,True,MEDIUM,3.0,0 days 00:00:31.651000,0 days 00:00:51.190000,0 days 00:00:30.043000
4.0,RAI,Alfa Romeo Racing,0 days 00:01:51.940000,15.0,True,MEDIUM,4.0,0 days 00:00:31.512000,0 days 00:00:50.505000,0 days 00:00:29.923000
5.0,RAI,Alfa Romeo Racing,0 days 00:01:52.223000,15.0,False,MEDIUM,5.0,0 days 00:00:31.613000,0 days 00:00:50.489000,0 days 00:00:30.121000
6.0,RAI,Alfa Romeo Racing,0 days 00:01:52.887000,15.0,False,MEDIUM,6.0,0 days 00:00:31.648000,0 days 00:00:51.074000,0 days 00:00:30.165000
7.0,RAI,Alfa Romeo Racing,0 days 00:01:52.997000,15.0,False,MEDIUM,7.0,0 days 00:00:31.385000,0 days 00:00:51.233000,0 days 00:00:30.379000
8.0,RAI,Alfa Romeo Racing,0 days 00:01:52.207000,15.0,False,MEDIUM,8.0,0 days 00:00:31.662000,0 days 00:00:50.455000,0 days 00:00:30.090000
9.0,RAI,Alfa Romeo Racing,0 days 00:01:51.843000,15.0,True,MEDIUM,9.0,0 days 00:00:31.425000,0 days 00:00:50.400000,0 days 00:00:30.018000
10.0,RAI,Alfa Romeo Racing,0 days 00:02:03.917000,14.0,False,MEDIUM,10.0,0 days 00:00:31.926000,0 days 00:00:50.121000,0 days 00:00:41.870000
11.0,RAI,Alfa Romeo Racing,,13.0,False,HARD,1.0,0 days 00:00:53.068000,0 days 00:01:13.021000,0 days 00:00:34.825000
12.0,RAI,Alfa Romeo Racing,,13.0,False,HARD,2.0,0 days 00:00:39.688000,0 days 00:01:11.059000,0 days 00:00:44.126000
13.0,RAI,Alfa Romeo Racing,,13.0,False,HARD,3.0,0 days 00:00:47.124000,0 days 00:01:21.245000,0 days 00:00:49.865000
14.0,RAI,Alfa Romeo Racing,,13.0,False,HARD,4.0,0 days 00:00:47.631000,0 days 00:01:05.113000,0 days 00:00:40.540000
15.0,RAI,Alfa Romeo Racing,0 days 00:01:52.758000,13.0,False,HARD,5.0,0 days 00:00:31.673000,0 days 00:00:51.314000,0 days 00:00:29.771000
16.0,RAI,Alfa Romeo Racing,0 days 00:01:51.450000,12.0,True,HARD,6.0,0 days 00:00:31.131000,0 days 00:00:50.599000,0 days 00:00:29.720000
17.0,RAI,Alfa Romeo Racing,0 days 00:01:51.731000,12.0,False,HARD,7.0,0 days 00:00:31.782000,0 days 00:00:50.227000,0 days 00:00:29.722000
18.0,RAI,Alfa Romeo Racing,0 days 00:01:51.554000,11.0,False,HARD,8.0,0 days 00:00:31.356000,0 days 00:00:50.462000,0 days 00:00:29.736000
19.0,RAI,Alfa Romeo Racing,0 days 00:01:50.662000,11.0,True,HARD,9.0,0 days 00:00:31.315000,0 days 00:00:49.820000,0 days 00:00:29.527000
20.0,RAI,Alfa Romeo Racing,0 days 00:01:50.501000,11.0,True,HARD,10.0,0 days 00:00:31.282000,0 days 00:00:49.717000,0 days 00:00:29.502000
21.0,RAI,Alfa Romeo Racing,0 days 00:01:50.637000,11.0,False,HARD,11.0,0 days 00:00:31.301000,0 days 00:00:49.721000,0 days 00:00:29.615000
22.0,RAI,Alfa Romeo Racing,0 days 00:01:50.476000,11.0,True,HARD,12.0,0 days 00:00:31.532000,0 days 00:00:49.317000,0 days 00:00:29.627000
23.0,RAI,Alfa Romeo Racing,0 days 00:01:50.215000,11.0,True,HARD,13.0,0 days 00:00:31.400000,0 days 00:00:49.303000,0 days 00:00:29.512000
24.0,RAI,Alfa Romeo Racing,0 days 00:01:50.583000,11.0,False,HARD,14.0,0 days 00:00:31.321000,0 days 00:00:49.646000,0 days 00:00:29.616000
25.0,RAI,Alfa Romeo Racing,0 days 00:01:50.198000,11.0,True,HARD,15.0,0 days 00:00:31.300000,0 days 00:00:49.169000,0 days 00:00:29.729000
26.0,RAI,Alfa Romeo Racing,0 days 00:01:50.181000,11.0,True,HARD,16.0,0 days 00:00:31.267000,0 days 00:00:49.218000,0 days 00:00:29.696000
27.0,RAI,Alfa Romeo Racing,0 days 00:01:49.897000,10.0,True,HARD,17.0,0 days 00:00:31.421000,0 days 00:00:48.923000,0 days 00:00:29.553000
28.0,RAI,Alfa Romeo Racing,0 days 00:01:49.822000,10.0,True,HARD,18.0,0 days 00:00:31.334000,0 days 00:00:48.903000,0 days 00:00:29.585000
29.0,RAI,Alfa Romeo Racing,0 days 00:01:50.117000,10.0,False,HARD,19.0,0 days 00:00:31.674000,0 days 00:00:48.869000,0 days 00:00:29.574000
30.0,RAI,Alfa Romeo Racing,0 days 00:01:49.890000,10.0,False,HARD,20.0,0 days 00:00:31.659000,0 days 00:00:48.561000,0 days 00:00:29.670000
31.0,RAI,Alfa Romeo Racing,0 days 00:01:50.018000,10.0,False,HARD,21.0,0 days 00:00:31.657000,0 days 00:00:48.763000,0 days 00:00:29.598000
32.0,RAI,Alfa Romeo Racing,0 days 00:01:50.526000,10.0,False,HARD,22.0,0 days 00:00:31.613000,0 days 00:00:48.818000,0 days 00:00:30.095000
33.0,RAI,Alfa Romeo Racing,0 days 00:01:51.548000,11.0,False,HARD,23.0,0 days 00:00:31.926000,0 days 00:00:49.818000,0 days 00:00:29.804000
34.0,RAI,Alfa Romeo Racing,0 days 00:01:51.710000,12.0,False,HARD,24.0,0 days 00:00:31.598000,0 days 00:00:50.274000,0 days 00:00:29.838000
35.0,RAI,Alfa Romeo Racing,0 days 00:01:50.508000,12.0,False,HARD,25.0,0 days 00:00:31.857000,0 days 00:00:48.877000,0 days 00:00:29.774000
36.0,RAI,Alfa Romeo Racing,0 days 00:01:50.645000,12.0,False,HARD,26.0,0 days 00:00:31.731000,0 days 00:00:48.815000,0 days 00:00:30.099000
37.0,RAI,Alfa Romeo Racing,0 days 00:01:51.345000,12.0,False,HARD,27.0,0 days 00:00:31.910000,0 days 00:00:49.655000,0 days 00:00:29.780000
38.0,RAI,Alfa Romeo Racing,0 days 00:01:50.382000,12.0,False,HARD,28.0,0 days 00:00:31.897000,0 days 00:00:48.763000,0 days 00:00:29.722000
39.0,RAI,Alfa Romeo Racing,0 days 00:01:51.470000,12.0,False,HARD,29.0,0 days 00:00:32.001000,0 days 00:00:49.116000,0 days 00:00:30.353000
40.0,RAI,Alfa Romeo Racing,0 days 00:01:50.695000,12.0,False,HARD,30.0,0 days 00:00:31.955000,0 days 00:00:48.796000,0 days 00:00:29.944000
41.0,RAI,Alfa Romeo Racing,0 days 00:01:50.520000,12.0,False,HARD,31.0,0 days 00:00:31.824000,0 days 00:00:48.900000,0 days 00:00:29.796000
42.0,RAI,Alfa Romeo Racing,0 days 00:01:51.319000,12.0,False,HARD,32.0,0 days 00:00:31.913000,0 days 00:00:49.584000,0 days 00:00:29.822000
43.0,RAI,Alfa Romeo Racing,0 days 00:01:51.418000,12.0,False,HARD,33.0,0 days 00:00:31.616000,0 days 00:00:49.882000,0 days 00:00:29.920000
44.0,RAI,Alfa Romeo Racing,0 days 00:01:51.937000,12.0,False,HARD,34.0,0 days 00:00:31.675000,0 days 00:00:50.111000,0 days 00:00:30.151000
1.0,BOT,Mercedes,0 days 00:01:53.738000,3.0,False,MEDIUM,4.0,,0 days 00:00:49.379000,0 days 00:00:29.837000
2.0,BOT,Mercedes,0 days 00:01:50.116000,2.0,True,MEDIUM,5.0,0 days 00:00:31.868000,0 days 00:00:48.626000,0 days 00:00:29.622000
3.0,BOT,Mercedes,0 days 00:01:50.243000,2.0,False,MEDIUM,6.0,0 days 00:00:31.745000,0 days 00:00:48.730000,0 days 00:00:29.768000
4.0,BOT,Mercedes,0 days 00:01:49.937000,2.0,True,MEDIUM,7.0,0 days 00:00:31.691000,0 days 00:00:48.665000,0 days 00:00:29.581000
5.0,BOT,Mercedes,0 days 00:01:50.001000,2.0,False,MEDIUM,8.0,0 days 00:00:31.650000,0 days 00:00:48.753000,0 days 00:00:29.598000
6.0,BOT,Mercedes,0 days 00:01:50.225000,2.0,False,MEDIUM,9.0,0 days 00:00:31.774000,0 days 00:00:48.839000,0 days 00:00:29.612000
7.0,BOT,Mercedes,0 days 00:01:49.920000,2.0,True,MEDIUM,10.0,0 days 00:00:31.717000,0 days 00:00:48.640000,0 days 00:00:29.563000
8.0,BOT,Mercedes,0 days 00:01:49.897000,2.0,True,MEDIUM,11.0,0 days 00:00:31.771000,0 days 00:00:48.498000,0 days 00:00:29.628000
